Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S1_VL_Abeta_0  (S1_VL),node5451[45],0.5024999999999948,28.75
S1_VL_Abeta_1  (S1_VL),node5452[50],0.49999999999999484,33.25
S1_VL_Abeta_10  (S1_VL),node5461[54],0.6874999999999909,33.5
S1_VL_Abeta_11  (S1_VL),node5462[48],0.5199999999999945,28.0
S1_VL_Abeta_12  (S1_VL),node5463[57],0.5549999999999937,34.5
S1_VL_Abeta_13  (S1_VL),node5464[48],0.5249999999999944,28.0
S1_VL_Abeta_14  (S1_VL),node5465[54],0.5024999999999948,32.25
S1_VL_Abeta_15  (S1_VL),node5466[54],0.49499999999999494,31.25
S1_VL_Abeta_16  (S1_VL),node5467[86],0.48999999999999505,54.5
S1_VL_Abeta_17  (S1_VL),node5468[62],0.5149999999999946,36.75
S1_VL_Abeta_18  (S1_VL),node5469[47],0.5474999999999939,26.5
S1_VL_Abeta_19  (S1_VL),node5470[49],0.5124999999999946,27.0
S1_VL_Abeta_2  (S1_VL),node5453[50],0.4974999999999949,33.0
S1_VL_Abeta_20  (S1_VL),node5471[50],0.49999999999999484,27.75
S1_VL_Abeta_21  (S1_VL),node5472[51],0.5124999999999946,28.5
S1_VL_Abeta_22  (S1_VL),node5473[61],0.49999999999999484,35.75
S1_VL_Abeta_23  (S1_VL),node5474[45],0.5849999999999931,23.125
S1_VL_Abeta_24  (S1_VL),node5475[58],0.48999999999999505,31.75
S1_VL_Abeta_25  (S1_VL),node5476[45],0.49999999999999484,23.875
S1_VL_Abeta_26  (S1_VL),node5477[50],0.48499999999999516,26.75
S1_VL_Abeta_27  (S1_VL),node5478[56],0.48999999999999505,29.75
S1_VL_Abeta_28  (S1_VL),node5479[53],0.5249999999999944,28.0
S1_VL_Abeta_29  (S1_VL),node5480[56],0.5024999999999948,29.75
S1_VL_Abeta_3  (S1_VL),node5454[55],0.49999999999999484,35.5
S1_VL_Abeta_30  (S1_VL),node5481[54],0.5749999999999933,28.0
S1_VL_Abeta_31  (S1_VL),node5482[61],0.5249999999999944,32.25
S1_VL_Abeta_32  (S1_VL),node5483[59],0.5474999999999939,30.75
S1_VL_Abeta_33  (S1_VL),node5484[58],0.5349999999999941,30.0
S1_VL_Abeta_34  (S1_VL),node5485[55],0.48999999999999505,28.5
S1_VL_Abeta_35  (S1_VL),node5486[49],0.5299999999999943,35.5
S1_VL_Abeta_36  (S1_VL),node5487[45],0.48999999999999505,32.0
S1_VL_Abeta_37  (S1_VL),node5488[44],0.5374999999999941,31.5
S1_VL_Abeta_38  (S1_VL),node5489[49],0.5599999999999936,35.75
S1_VL_Abeta_39  (S1_VL),node5490[58],0.4974999999999949,42.75
S1_VL_Abeta_4  (S1_VL),node5455[57],0.5349999999999941,36.75
S1_VL_Abeta_40  (S1_VL),node5491[42],0.7124999999999904,28.5
S1_VL_Abeta_41  (S1_VL),node5492[46],0.5124999999999946,32.25
S1_VL_Abeta_42  (S1_VL),node5493[55],0.5699999999999934,40.25
S1_VL_Abeta_43  (S1_VL),node5494[66],0.5524999999999938,48.75
S1_VL_Abeta_44  (S1_VL),node5495[44],0.5049999999999948,30.0
S1_VL_Abeta_45  (S1_VL),node5496[52],0.49499999999999494,36.5
S1_VL_Abeta_46  (S1_VL),node5497[52],0.48999999999999505,35.5
S1_VL_Abeta_47  (S1_VL),node5498[49],0.4874999999999951,32.75
S1_VL_Abeta_48  (S1_VL),node5499[50],0.5099999999999947,33.75
S1_VL_Abeta_49  (S1_VL),node5500[57],0.5049999999999948,40.25
S1_VL_Abeta_5  (S1_VL),node5456[48],0.5149999999999946,30.0
S1_VL_Abeta_6  (S1_VL),node5457[56],0.5474999999999939,36.5
S1_VL_Abeta_7  (S1_VL),node5458[54],0.5099999999999947,33.5
S1_VL_Abeta_8  (S1_VL),node5459[56],0.4974999999999949,35.0
S1_VL_Abeta_9  (S1_VL),node5460[54],0.49999999999999484,33.5
