Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L1_DR_C_0  (L1_DR),section951[1148],1.6499999999999704,4160.0
L1_DR_C_1  (L1_DR),section952[1162],1.6499999999999704,4736.0
L1_DR_C_10  (L1_DR),section961[1032],6.23999999999983,3584.0
L1_DR_C_11  (L1_DR),section962[1042],7.062499999999666,3392.0
L1_DR_C_12  (L1_DR),section963[1096],1.6499999999999704,3648.0
L1_DR_C_13  (L1_DR),section964[1110],1.6499999999999704,3456.0
L1_DR_C_14  (L1_DR),section965[1087],6.5874999999997605,3616.0
L1_DR_C_15  (L1_DR),section966[1146],1.6499999999999704,4640.0
L1_DR_C_16  (L1_DR),section967[1162],1.6524999999999703,3840.0
L1_DR_C_17  (L1_DR),section968[1184],1.6524999999999703,4768.0
L1_DR_C_18  (L1_DR),section969[1198],1.6499999999999704,4352.0
L1_DR_C_19  (L1_DR),section970[1214],1.6524999999999703,4736.0
L1_DR_C_2  (L1_DR),section953[1180],1.6524999999999703,4224.0
L1_DR_C_20  (L1_DR),section971[978],9.547500000000271,2496.0
L1_DR_C_21  (L1_DR),section972[968],5.175000000000042,2736.0
L1_DR_C_22  (L1_DR),section973[1010],1.999999999999963,2848.0
L1_DR_C_23  (L1_DR),section974[1001],5.857499999999906,4352.0
L1_DR_C_24  (L1_DR),section975[999],7.957499999999488,3584.0
L1_DR_C_25  (L1_DR),section976[1035],5.899999999999897,3616.0
L1_DR_C_26  (L1_DR),section977[1058],4.550000000000166,2400.0
L1_DR_C_27  (L1_DR),section978[1061],5.729999999999931,3296.0
L1_DR_C_28  (L1_DR),section979[1114],1.6499999999999704,3360.0
L1_DR_C_29  (L1_DR),section980[1132],1.6524999999999703,4480.0
L1_DR_C_3  (L1_DR),section954[1200],1.6524999999999703,5088.0
L1_DR_C_30  (L1_DR),section981[1146],1.6499999999999704,4000.0
L1_DR_C_31  (L1_DR),section982[1138],5.137500000000049,3328.0
L1_DR_C_32  (L1_DR),section983[1178],1.6524999999999703,4416.0
L1_DR_C_33  (L1_DR),section984[1198],1.6524999999999703,4480.0
L1_DR_C_34  (L1_DR),section985[1006],5.749999999999927,4064.0
L1_DR_C_35  (L1_DR),section986[973],1.902499999999965,1856.0
L1_DR_C_36  (L1_DR),section987[968],5.662499999999945,3152.0
L1_DR_C_37  (L1_DR),section988[984],6.229999999999832,2992.0
L1_DR_C_38  (L1_DR),section989[959],1.7699999999999678,2528.0
L1_DR_C_39  (L1_DR),section990[1027],4.58000000000016,2528.0
L1_DR_C_4  (L1_DR),section955[1214],1.6499999999999704,4288.0
L1_DR_C_40  (L1_DR),section991[1041],4.6075000000001545,2816.0
L1_DR_C_41  (L1_DR),section992[1058],5.062500000000064,3360.0
L1_DR_C_42  (L1_DR),section993[1065],5.939999999999889,2656.0
L1_DR_C_43  (L1_DR),section994[1112],1.6524999999999703,3776.0
L1_DR_C_44  (L1_DR),section995[1132],1.6524999999999703,3616.0
L1_DR_C_45  (L1_DR),section996[1148],1.6499999999999704,3616.0
L1_DR_C_46  (L1_DR),section997[1168],1.6524999999999703,5024.0
L1_DR_C_47  (L1_DR),section998[1178],1.6524999999999703,4544.0
L1_DR_C_48  (L1_DR),section999[1198],1.6524999999999703,4736.0
L1_DR_C_49  (L1_DR),section1000[1220],1.6524999999999703,5152.0
L1_DR_C_5  (L1_DR),section956[945],6.304999999999817,3328.0
L1_DR_C_6  (L1_DR),section957[958],6.0499999999998675,2448.0
L1_DR_C_7  (L1_DR),section958[1014],1.6499999999999704,3456.0
L1_DR_C_8  (L1_DR),section959[999],6.0299999999998715,4128.0
L1_DR_C_9  (L1_DR),section960[1044],1.6449999999999705,3648.0
