Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S1_VL_Aalpha_0  (S1_VL),node5401[35],0.5624999999999936,13.125
S1_VL_Aalpha_1  (S1_VL),node5402[35],0.6424999999999919,13.25
S1_VL_Aalpha_10  (S1_VL),node5411[40],0.6099999999999925,14.375
S1_VL_Aalpha_11  (S1_VL),node5412[34],0.6249999999999922,11.375
S1_VL_Aalpha_12  (S1_VL),node5413[41],0.6024999999999927,14.875
S1_VL_Aalpha_13  (S1_VL),node5414[35],0.5849999999999931,11.75
S1_VL_Aalpha_14  (S1_VL),node5415[41],0.5674999999999935,14.5
S1_VL_Aalpha_15  (S1_VL),node5416[37],0.5649999999999935,12.75
S1_VL_Aalpha_16  (S1_VL),node5417[39],0.5749999999999933,13.125
S1_VL_Aalpha_17  (S1_VL),node5418[41],0.6124999999999925,14.375
S1_VL_Aalpha_18  (S1_VL),node5419[43],0.6974999999999907,14.75
S1_VL_Aalpha_19  (S1_VL),node5420[39],0.6424999999999919,12.4375
S1_VL_Aalpha_2  (S1_VL),node5403[33],0.5999999999999928,12.1875
S1_VL_Aalpha_20  (S1_VL),node5421[37],0.6174999999999924,12.125
S1_VL_Aalpha_21  (S1_VL),node5422[41],0.6749999999999912,13.5
S1_VL_Aalpha_22  (S1_VL),node5423[42],0.6099999999999925,14.0
S1_VL_Aalpha_23  (S1_VL),node5424[43],0.7199999999999902,14.125
S1_VL_Aalpha_24  (S1_VL),node5425[39],0.6874999999999909,12.25
S1_VL_Aalpha_25  (S1_VL),node5426[36],0.5849999999999931,11.625
S1_VL_Aalpha_26  (S1_VL),node5427[41],0.5799999999999932,13.625
S1_VL_Aalpha_27  (S1_VL),node5428[37],0.634999999999992,11.375
S1_VL_Aalpha_28  (S1_VL),node5429[45],0.5574999999999937,14.25
S1_VL_Aalpha_29  (S1_VL),node5430[39],0.5849999999999931,12.1875
S1_VL_Aalpha_3  (S1_VL),node5404[41],0.634999999999992,15.375
S1_VL_Aalpha_30  (S1_VL),node5431[39],0.5824999999999931,12.125
S1_VL_Aalpha_31  (S1_VL),node5432[46],0.6174999999999924,14.0
S1_VL_Aalpha_32  (S1_VL),node5433[60],0.5999999999999928,19.125
S1_VL_Aalpha_33  (S1_VL),node5434[36],0.7074999999999905,10.75
S1_VL_Aalpha_34  (S1_VL),node5435[46],0.5849999999999931,14.0
S1_VL_Aalpha_35  (S1_VL),node5436[48],0.6024999999999927,21.625
S1_VL_Aalpha_36  (S1_VL),node5437[36],0.5924999999999929,15.375
S1_VL_Aalpha_37  (S1_VL),node5438[34],0.6249999999999922,14.125
S1_VL_Aalpha_38  (S1_VL),node5439[40],0.6524999999999916,17.625
S1_VL_Aalpha_39  (S1_VL),node5440[34],0.6124999999999925,13.875
S1_VL_Aalpha_4  (S1_VL),node5405[38],0.5824999999999931,14.125
S1_VL_Aalpha_40  (S1_VL),node5441[35],0.6649999999999914,14.375
S1_VL_Aalpha_41  (S1_VL),node5442[36],0.5999999999999928,14.75
S1_VL_Aalpha_42  (S1_VL),node5443[39],0.5624999999999936,16.5
S1_VL_Aalpha_43  (S1_VL),node5444[41],0.587499999999993,17.0
S1_VL_Aalpha_44  (S1_VL),node5445[32],0.6224999999999923,13.0
S1_VL_Aalpha_45  (S1_VL),node5446[34],0.5674999999999935,13.375
S1_VL_Aalpha_46  (S1_VL),node5447[40],0.5749999999999933,16.0
S1_VL_Aalpha_47  (S1_VL),node5448[35],0.5949999999999929,13.875
S1_VL_Aalpha_48  (S1_VL),node5449[37],0.6099999999999925,14.875
S1_VL_Aalpha_49  (S1_VL),node5450[38],0.5624999999999936,14.875
S1_VL_Aalpha_5  (S1_VL),node5406[37],0.5799999999999932,13.375
S1_VL_Aalpha_6  (S1_VL),node5407[38],0.5724999999999933,13.875
S1_VL_Aalpha_7  (S1_VL),node5408[43],0.6574999999999915,15.625
S1_VL_Aalpha_8  (S1_VL),node5409[34],0.7249999999999901,12.3125
S1_VL_Aalpha_9  (S1_VL),node5410[35],0.5624999999999936,12.75
