Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L2_VR_Abeta_0  (L2_VR),node2051[60],0.5074999999999947,10.6875
L2_VR_Abeta_1  (L2_VR),node2052[67],0.5524999999999938,11.5
L2_VR_Abeta_10  (L2_VR),node2061[72],0.48499999999999516,12.75
L2_VR_Abeta_11  (L2_VR),node2062[63],0.5249999999999944,11.1875
L2_VR_Abeta_12  (L2_VR),node2063[75],0.5124999999999946,13.5
L2_VR_Abeta_13  (L2_VR),node2064[63],0.5174999999999945,11.5
L2_VR_Abeta_14  (L2_VR),node2065[71],0.4874999999999951,13.125
L2_VR_Abeta_15  (L2_VR),node2066[71],0.5274999999999943,12.3125
L2_VR_Abeta_16  (L2_VR),node2067[114],0.5624999999999936,18.25
L2_VR_Abeta_17  (L2_VR),node2068[82],0.5149999999999946,14.5
L2_VR_Abeta_18  (L2_VR),node2069[63],0.5199999999999945,11.1875
L2_VR_Abeta_19  (L2_VR),node2070[65],0.49999999999999484,11.375
L2_VR_Abeta_2  (L2_VR),node2053[67],0.5249999999999944,11.6875
L2_VR_Abeta_20  (L2_VR),node2071[65],0.5374999999999941,11.625
L2_VR_Abeta_21  (L2_VR),node2072[68],0.5299999999999943,11.875
L2_VR_Abeta_22  (L2_VR),node2073[80],0.5449999999999939,15.25
L2_VR_Abeta_23  (L2_VR),node2074[59],0.5099999999999947,10.3125
L2_VR_Abeta_24  (L2_VR),node2075[75],0.49999999999999484,14.125
L2_VR_Abeta_25  (L2_VR),node2076[60],0.5174999999999945,10.375
L2_VR_Abeta_26  (L2_VR),node2077[66],0.5349999999999941,12.125
L2_VR_Abeta_27  (L2_VR),node2078[73],0.5099999999999947,14.125
L2_VR_Abeta_28  (L2_VR),node2079[69],0.4874999999999951,13.125
L2_VR_Abeta_29  (L2_VR),node2080[73],0.5124999999999946,13.0
L2_VR_Abeta_3  (L2_VR),node2054[74],0.4974999999999949,13.125
L2_VR_Abeta_30  (L2_VR),node2081[71],0.4874999999999951,13.5
L2_VR_Abeta_31  (L2_VR),node2082[79],0.492499999999995,15.75
L2_VR_Abeta_32  (L2_VR),node2083[77],0.5049999999999948,15.375
L2_VR_Abeta_33  (L2_VR),node2084[75],0.5374999999999941,15.125
L2_VR_Abeta_34  (L2_VR),node2085[65],0.5074999999999947,12.125
L2_VR_Abeta_35  (L2_VR),node2086[66],0.5499999999999938,12.25
L2_VR_Abeta_36  (L2_VR),node2087[60],0.5349999999999941,11.1875
L2_VR_Abeta_37  (L2_VR),node2088[60],0.5124999999999946,10.8125
L2_VR_Abeta_38  (L2_VR),node2089[67],0.5374999999999941,12.3125
L2_VR_Abeta_39  (L2_VR),node2090[79],0.5299999999999943,14.25
L2_VR_Abeta_4  (L2_VR),node2055[76],0.492499999999995,13.875
L2_VR_Abeta_40  (L2_VR),node2091[56],0.5024999999999948,10.0625
L2_VR_Abeta_41  (L2_VR),node2092[63],0.5049999999999948,11.25
L2_VR_Abeta_42  (L2_VR),node2093[73],0.5174999999999945,13.625
L2_VR_Abeta_43  (L2_VR),node2094[88],0.589999999999993,16.75
L2_VR_Abeta_44  (L2_VR),node2095[60],0.5049999999999948,10.5
L2_VR_Abeta_45  (L2_VR),node2096[69],0.5074999999999947,12.75
L2_VR_Abeta_46  (L2_VR),node2097[69],0.5624999999999936,12.25
L2_VR_Abeta_47  (L2_VR),node2098[65],0.5249999999999944,11.1875
L2_VR_Abeta_48  (L2_VR),node2099[67],0.5224999999999944,12.0625
L2_VR_Abeta_49  (L2_VR),node2100[76],0.4774999999999953,13.25
L2_VR_Abeta_5  (L2_VR),node2056[64],0.6249999999999922,11.0
L2_VR_Abeta_6  (L2_VR),node2057[74],0.47999999999999526,13.75
L2_VR_Abeta_7  (L2_VR),node2058[71],0.4774999999999953,12.75
L2_VR_Abeta_8  (L2_VR),node2059[73],0.5274999999999943,13.25
L2_VR_Abeta_9  (L2_VR),node2060[71],0.5324999999999942,12.75
