Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L5_VL_Adelta_0  (L5_VL),node4701[199],0.44249999999999606,163.0
L5_VL_Adelta_1  (L5_VL),node4702[247],0.47999999999999526,200.0
L5_VL_Adelta_10  (L5_VL),internode4711[266],0.3899999999999972,238.0
L5_VL_Adelta_11  (L5_VL),node4712[253],0.43749999999999617,230.0
L5_VL_Adelta_12  (L5_VL),node4713[190],0.4649999999999956,169.0
L5_VL_Adelta_13  (L5_VL),node4714[156],0.48999999999999505,146.0
L5_VL_Adelta_14  (L5_VL),node4715[174],0.444999999999996,164.0
L5_VL_Adelta_15  (L5_VL),node4716[203],0.4549999999999958,190.0
L5_VL_Adelta_16  (L5_VL),node4717[157],0.5199999999999945,154.0
L5_VL_Adelta_17  (L5_VL),node4718[190],0.4599999999999957,190.0
L5_VL_Adelta_18  (L5_VL),node4719[203],0.49999999999999484,200.0
L5_VL_Adelta_19  (L5_VL),node4720[195],0.4874999999999951,197.0
L5_VL_Adelta_2  (L5_VL),node4703[201],0.46749999999999553,162.0
L5_VL_Adelta_20  (L5_VL),node4721[242],0.4724999999999954,127.0
L5_VL_Adelta_21  (L5_VL),node4722[231],0.4599999999999957,122.0
L5_VL_Adelta_22  (L5_VL),node4723[259],0.4699999999999955,135.0
L5_VL_Adelta_23  (L5_VL),node4724[224],0.4549999999999958,122.0
L5_VL_Adelta_24  (L5_VL),node4725[256],0.4499999999999959,139.0
L5_VL_Adelta_25  (L5_VL),node4726[284],0.43749999999999617,157.0
L5_VL_Adelta_26  (L5_VL),node4727[197],0.4699999999999955,112.0
L5_VL_Adelta_27  (L5_VL),node4728[192],0.5149999999999946,111.0
L5_VL_Adelta_28  (L5_VL),node4729[188],0.44749999999999596,108.0
L5_VL_Adelta_29  (L5_VL),internode4730[209],0.39999999999999697,118.0
L5_VL_Adelta_3  (L5_VL),node4704[240],0.48999999999999505,200.0
L5_VL_Adelta_30  (L5_VL),internode4731[214],0.39249999999999713,127.0
L5_VL_Adelta_31  (L5_VL),node4732[185],0.45249999999999585,111.0
L5_VL_Adelta_32  (L5_VL),node4733[238],0.44249999999999606,144.0
L5_VL_Adelta_33  (L5_VL),internode4734[200],0.39249999999999713,124.0
L5_VL_Adelta_34  (L5_VL),node4735[187],0.46749999999999553,117.0
L5_VL_Adelta_35  (L5_VL),internode4736[188],0.39999999999999697,116.0
L5_VL_Adelta_36  (L5_VL),node4737[258],0.5024999999999948,166.0
L5_VL_Adelta_37  (L5_VL),node4738[247],0.4499999999999959,162.0
L5_VL_Adelta_38  (L5_VL),node4739[231],0.4724999999999954,149.0
L5_VL_Adelta_39  (L5_VL),internode4740[207],0.397499999999997,133.0
L5_VL_Adelta_4  (L5_VL),node4705[202],0.4399999999999961,167.0
L5_VL_Adelta_40  (L5_VL),node4741[210],0.492499999999995,143.0
L5_VL_Adelta_41  (L5_VL),node4742[253],0.49999999999999484,171.0
L5_VL_Adelta_42  (L5_VL),node4743[233],0.43749999999999617,158.0
L5_VL_Adelta_43  (L5_VL),node4744[202],0.4549999999999958,143.0
L5_VL_Adelta_44  (L5_VL),node4745[181],0.45249999999999585,130.0
L5_VL_Adelta_45  (L5_VL),node4746[174],0.4399999999999961,124.0
L5_VL_Adelta_46  (L5_VL),node4747[256],0.48499999999999516,190.0
L5_VL_Adelta_47  (L5_VL),node4748[234],0.45749999999999574,177.0
L5_VL_Adelta_48  (L5_VL),node4749[205],0.4399999999999961,155.0
L5_VL_Adelta_49  (L5_VL),node4750[264],0.44749999999999596,202.0
L5_VL_Adelta_5  (L5_VL),internode4706[258],0.4024999999999969,214.0
L5_VL_Adelta_6  (L5_VL),node4707[189],0.4824999999999952,161.0
L5_VL_Adelta_7  (L5_VL),node4708[159],0.44249999999999606,136.0
L5_VL_Adelta_8  (L5_VL),node4709[230],0.4649999999999956,197.0
L5_VL_Adelta_9  (L5_VL),node4710[208],0.5124999999999946,181.0
