Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L2_VL_Aalpha_0  (L2_VL),node2201[45],0.5824999999999931,4.34375
L2_VL_Aalpha_1  (L2_VL),node2202[45],0.5699999999999934,4.25
L2_VL_Aalpha_10  (L2_VL),node2211[51],0.5924999999999929,4.9375
L2_VL_Aalpha_11  (L2_VL),node2212[43],0.6249999999999922,4.03125
L2_VL_Aalpha_12  (L2_VL),node2213[53],0.7574999999999894,5.125
L2_VL_Aalpha_13  (L2_VL),node2214[45],0.6274999999999922,4.0
L2_VL_Aalpha_14  (L2_VL),node2215[53],0.5699999999999934,4.90625
L2_VL_Aalpha_15  (L2_VL),node2216[48],0.8374999999999877,4.375
L2_VL_Aalpha_16  (L2_VL),node2217[50],0.7149999999999903,4.625
L2_VL_Aalpha_17  (L2_VL),node2218[53],0.5774999999999932,5.0625
L2_VL_Aalpha_18  (L2_VL),node2219[55],0.6624999999999914,5.40625
L2_VL_Aalpha_19  (L2_VL),node2220[49],0.5724999999999933,4.53125
L2_VL_Aalpha_2  (L2_VL),node2203[42],0.587499999999993,4.09375
L2_VL_Aalpha_20  (L2_VL),node2221[47],0.5724999999999933,4.40625
L2_VL_Aalpha_21  (L2_VL),node2222[52],0.6649999999999914,4.9375
L2_VL_Aalpha_22  (L2_VL),node2223[54],0.5749999999999933,5.09375
L2_VL_Aalpha_23  (L2_VL),node2224[55],0.6299999999999921,5.28125
L2_VL_Aalpha_24  (L2_VL),node2225[49],0.6274999999999922,4.53125
L2_VL_Aalpha_25  (L2_VL),node2226[47],0.589999999999993,4.21875
L2_VL_Aalpha_26  (L2_VL),node2227[53],0.587499999999993,5.09375
L2_VL_Aalpha_27  (L2_VL),node2228[47],0.6324999999999921,4.375
L2_VL_Aalpha_28  (L2_VL),node2229[57],0.6049999999999927,5.5625
L2_VL_Aalpha_29  (L2_VL),node2230[50],0.6074999999999926,4.53125
L2_VL_Aalpha_3  (L2_VL),node2204[52],0.6274999999999922,5.1875
L2_VL_Aalpha_30  (L2_VL),node2231[50],0.5774999999999932,4.75
L2_VL_Aalpha_31  (L2_VL),node2232[58],0.5974999999999928,5.625
L2_VL_Aalpha_32  (L2_VL),node2233[75],0.587499999999993,7.875
L2_VL_Aalpha_33  (L2_VL),node2234[46],0.5724999999999933,4.125
L2_VL_Aalpha_34  (L2_VL),node2235[58],0.587499999999993,5.90625
L2_VL_Aalpha_35  (L2_VL),node2236[70],0.6024999999999927,7.4375
L2_VL_Aalpha_36  (L2_VL),node2237[53],0.5849999999999931,5.125
L2_VL_Aalpha_37  (L2_VL),node2238[49],0.5974999999999928,4.59375
L2_VL_Aalpha_38  (L2_VL),node2239[58],0.587499999999993,5.90625
L2_VL_Aalpha_39  (L2_VL),node2240[44],0.589999999999993,4.5625
L2_VL_Aalpha_4  (L2_VL),node2205[49],0.6574999999999915,4.71875
L2_VL_Aalpha_40  (L2_VL),node2241[45],0.5799999999999932,4.78125
L2_VL_Aalpha_41  (L2_VL),node2242[47],0.587499999999993,4.8125
L2_VL_Aalpha_42  (L2_VL),node2243[50],0.5824999999999931,5.34375
L2_VL_Aalpha_43  (L2_VL),node2244[53],0.6624999999999914,5.46875
L2_VL_Aalpha_44  (L2_VL),node2245[42],0.5849999999999931,4.1875
L2_VL_Aalpha_45  (L2_VL),node2246[43],0.6974999999999907,4.4375
L2_VL_Aalpha_46  (L2_VL),node2247[51],0.5999999999999928,5.34375
L2_VL_Aalpha_47  (L2_VL),node2248[45],0.5824999999999931,4.53125
L2_VL_Aalpha_48  (L2_VL),node2249[48],0.7124999999999904,4.8125
L2_VL_Aalpha_49  (L2_VL),node2250[49],0.6249999999999922,4.90625
L2_VL_Aalpha_5  (L2_VL),node2206[48],0.6974999999999907,4.40625
L2_VL_Aalpha_6  (L2_VL),node2207[49],0.5749999999999933,4.6875
L2_VL_Aalpha_7  (L2_VL),node2208[55],0.5999999999999928,5.40625
L2_VL_Aalpha_8  (L2_VL),node2209[44],0.589999999999993,4.125
L2_VL_Aalpha_9  (L2_VL),node2210[46],0.637499999999992,4.15625
