Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L4_DL_Abeta_0  (L4_DL),node3451[66],0.5474999999999939,13.375
L4_DL_Abeta_1  (L4_DL),node3452[73],0.5099999999999947,16.5
L4_DL_Abeta_10  (L4_DL),node3461[72],0.5749999999999933,21.375
L4_DL_Abeta_11  (L4_DL),node3462[68],0.5374999999999941,14.375
L4_DL_Abeta_12  (L4_DL),node3463[80],0.5124999999999946,18.375
L4_DL_Abeta_13  (L4_DL),node3464[67],0.5099999999999947,15.0
L4_DL_Abeta_14  (L4_DL),node3465[75],0.5724999999999933,18.5
L4_DL_Abeta_15  (L4_DL),node3466[73],0.5024999999999948,18.375
L4_DL_Abeta_16  (L4_DL),node3467[117],0.5749999999999933,38.75
L4_DL_Abeta_17  (L4_DL),node3468[83],0.5749999999999933,23.75
L4_DL_Abeta_18  (L4_DL),node3469[63],0.542499999999994,16.25
L4_DL_Abeta_19  (L4_DL),node3470[65],0.542499999999994,18.5
L4_DL_Abeta_2  (L4_DL),node3453[72],0.4974999999999949,16.375
L4_DL_Abeta_20  (L4_DL),node3471[64],0.5174999999999945,17.375
L4_DL_Abeta_21  (L4_DL),node3472[66],0.5249999999999944,18.75
L4_DL_Abeta_22  (L4_DL),node3473[84],0.539999999999994,18.875
L4_DL_Abeta_23  (L4_DL),node3474[61],0.48499999999999516,12.625
L4_DL_Abeta_24  (L4_DL),node3475[78],0.5074999999999947,19.125
L4_DL_Abeta_25  (L4_DL),node3476[61],0.49999999999999484,13.625
L4_DL_Abeta_26  (L4_DL),node3477[66],0.49999999999999484,16.125
L4_DL_Abeta_27  (L4_DL),node3478[74],0.5199999999999945,19.75
L4_DL_Abeta_28  (L4_DL),node3479[69],0.5274999999999943,18.5
L4_DL_Abeta_29  (L4_DL),node3480[72],0.5249999999999944,20.875
L4_DL_Abeta_3  (L4_DL),node3454[79],0.539999999999994,20.5
L4_DL_Abeta_30  (L4_DL),node3481[69],0.5199999999999945,19.375
L4_DL_Abeta_31  (L4_DL),node3482[77],0.5849999999999931,23.875
L4_DL_Abeta_32  (L4_DL),node3483[74],0.5374999999999941,22.875
L4_DL_Abeta_33  (L4_DL),node3484[78],0.5574999999999937,17.5
L4_DL_Abeta_34  (L4_DL),node3485[73],0.5299999999999943,16.0
L4_DL_Abeta_35  (L4_DL),node3486[74],0.6699999999999913,17.125
L4_DL_Abeta_36  (L4_DL),node3487[67],0.5174999999999945,15.625
L4_DL_Abeta_37  (L4_DL),node3488[66],0.6749999999999912,16.0
L4_DL_Abeta_38  (L4_DL),node3489[72],0.4974999999999949,18.625
L4_DL_Abeta_39  (L4_DL),node3490[85],0.5074999999999947,25.75
L4_DL_Abeta_4  (L4_DL),node3455[81],0.5449999999999939,21.625
L4_DL_Abeta_40  (L4_DL),node3491[60],0.5174999999999945,15.5
L4_DL_Abeta_41  (L4_DL),node3492[66],0.4974999999999949,17.375
L4_DL_Abeta_42  (L4_DL),node3493[77],0.5249999999999944,24.75
L4_DL_Abeta_43  (L4_DL),node3494[91],0.4974999999999949,30.0
L4_DL_Abeta_44  (L4_DL),node3495[67],0.5074999999999947,14.125
L4_DL_Abeta_45  (L4_DL),node3496[77],0.542499999999994,18.0
L4_DL_Abeta_46  (L4_DL),node3497[75],0.49499999999999494,17.25
L4_DL_Abeta_47  (L4_DL),node3498[70],0.49499999999999494,16.75
L4_DL_Abeta_48  (L4_DL),node3499[72],0.5624999999999936,18.0
L4_DL_Abeta_49  (L4_DL),node3500[81],0.5074999999999947,23.125
L4_DL_Abeta_5  (L4_DL),node3456[67],0.49999999999999484,17.125
L4_DL_Abeta_6  (L4_DL),node3457[78],0.5349999999999941,23.125
L4_DL_Abeta_7  (L4_DL),node3458[73],0.5074999999999947,21.125
L4_DL_Abeta_8  (L4_DL),node3459[75],0.5124999999999946,22.625
L4_DL_Abeta_9  (L4_DL),node3460[72],0.5524999999999938,21.625
