Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L2_VL_Abeta_0  (L2_VL),node2251[58],0.5074999999999947,9.5625
L2_VL_Abeta_1  (L2_VL),node2252[64],0.5374999999999941,10.625
L2_VL_Abeta_10  (L2_VL),node2261[70],0.5624999999999936,11.375
L2_VL_Abeta_11  (L2_VL),node2262[61],0.587499999999993,9.6875
L2_VL_Abeta_12  (L2_VL),node2263[73],0.5824999999999931,11.8125
L2_VL_Abeta_13  (L2_VL),node2264[62],0.5024999999999948,9.625
L2_VL_Abeta_14  (L2_VL),node2265[69],0.5099999999999947,11.125
L2_VL_Abeta_15  (L2_VL),node2266[68],0.587499999999993,11.0
L2_VL_Abeta_16  (L2_VL),node2267[110],0.48999999999999505,18.125
L2_VL_Abeta_17  (L2_VL),node2268[79],0.492499999999995,13.25
L2_VL_Abeta_18  (L2_VL),node2269[61],0.5324999999999942,9.5625
L2_VL_Abeta_19  (L2_VL),node2270[62],0.5474999999999939,9.9375
L2_VL_Abeta_2  (L2_VL),node2253[65],0.4974999999999949,10.6875
L2_VL_Abeta_20  (L2_VL),node2271[63],0.5374999999999941,9.875
L2_VL_Abeta_21  (L2_VL),node2272[66],0.5099999999999947,10.375
L2_VL_Abeta_22  (L2_VL),node2273[78],0.48499999999999516,12.75
L2_VL_Abeta_23  (L2_VL),node2274[57],0.5224999999999944,8.8125
L2_VL_Abeta_24  (L2_VL),node2275[72],0.5149999999999946,11.875
L2_VL_Abeta_25  (L2_VL),node2276[58],0.5699999999999934,9.0625
L2_VL_Abeta_26  (L2_VL),node2277[63],0.5099999999999947,10.25
L2_VL_Abeta_27  (L2_VL),node2278[71],0.5099999999999947,11.8125
L2_VL_Abeta_28  (L2_VL),node2279[67],0.5574999999999937,10.75
L2_VL_Abeta_29  (L2_VL),node2280[70],0.5074999999999947,11.3125
L2_VL_Abeta_3  (L2_VL),node2254[71],0.5849999999999931,11.8125
L2_VL_Abeta_30  (L2_VL),node2281[68],0.5299999999999943,11.625
L2_VL_Abeta_31  (L2_VL),node2282[77],0.4774999999999953,12.625
L2_VL_Abeta_32  (L2_VL),node2283[74],0.7024999999999906,12.625
L2_VL_Abeta_33  (L2_VL),node2284[72],0.5124999999999946,12.125
L2_VL_Abeta_34  (L2_VL),node2285[69],0.5274999999999943,12.0
L2_VL_Abeta_35  (L2_VL),node2286[71],0.5149999999999946,12.5
L2_VL_Abeta_36  (L2_VL),node2287[65],0.5324999999999942,10.9375
L2_VL_Abeta_37  (L2_VL),node2288[64],0.5074999999999947,10.6875
L2_VL_Abeta_38  (L2_VL),node2289[71],0.542499999999994,12.1875
L2_VL_Abeta_39  (L2_VL),node2290[75],0.49499999999999494,14.125
L2_VL_Abeta_4  (L2_VL),node2255[74],0.5524999999999938,12.1875
L2_VL_Abeta_40  (L2_VL),node2291[54],0.5299999999999943,9.125
L2_VL_Abeta_41  (L2_VL),node2292[60],0.5049999999999948,10.6875
L2_VL_Abeta_42  (L2_VL),node2293[70],0.5524999999999938,12.625
L2_VL_Abeta_43  (L2_VL),node2294[85],0.49499999999999494,15.5
L2_VL_Abeta_44  (L2_VL),node2295[57],0.5049999999999948,9.75
L2_VL_Abeta_45  (L2_VL),node2296[66],0.5499999999999938,11.6875
L2_VL_Abeta_46  (L2_VL),node2297[66],0.5074999999999947,11.3125
L2_VL_Abeta_47  (L2_VL),node2298[62],0.5849999999999931,10.5625
L2_VL_Abeta_48  (L2_VL),node2299[65],0.5174999999999945,10.75
L2_VL_Abeta_49  (L2_VL),node2300[73],0.48499999999999516,12.875
L2_VL_Abeta_5  (L2_VL),node2256[62],0.49499999999999494,9.9375
L2_VL_Abeta_6  (L2_VL),node2257[72],0.587499999999993,12.125
L2_VL_Abeta_7  (L2_VL),node2258[68],0.5624999999999936,11.375
L2_VL_Abeta_8  (L2_VL),node2259[71],0.5624999999999936,11.75
L2_VL_Abeta_9  (L2_VL),node2260[69],0.5074999999999947,11.25
