Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S1_VL_C_0  (S1_VL),section5551[1142],0.4024999999999969,5152.0
S1_VL_C_1  (S1_VL),section5552[1140],0.41499999999999665,6240.0
S1_VL_C_10  (S1_VL),section5561[1168],0.42999999999999633,6272.0
S1_VL_C_11  (S1_VL),section5562[1176],0.42499999999999644,5952.0
S1_VL_C_12  (S1_VL),section5563[1176],0.4024999999999969,5152.0
S1_VL_C_13  (S1_VL),section5564[1184],0.4024999999999969,4608.0
S1_VL_C_14  (S1_VL),section5565[1182],0.4024999999999969,4576.0
S1_VL_C_15  (S1_VL),section5566[1190],0.4024999999999969,5216.0
S1_VL_C_16  (S1_VL),section5567[1188],0.4024999999999969,4640.0
S1_VL_C_17  (S1_VL),section5568[1194],0.4024999999999969,5280.0
S1_VL_C_18  (S1_VL),section5569[1188],0.4024999999999969,5472.0
S1_VL_C_19  (S1_VL),section5570[1204],0.4024999999999969,4960.0
S1_VL_C_2  (S1_VL),section5553[1142],0.4024999999999969,5216.0
S1_VL_C_20  (S1_VL),section5571[1210],0.4024999999999969,5632.0
S1_VL_C_21  (S1_VL),section5572[1208],0.4024999999999969,4800.0
S1_VL_C_22  (S1_VL),section5573[1204],0.4024999999999969,5536.0
S1_VL_C_23  (S1_VL),section5574[1224],0.4024999999999969,5056.0
S1_VL_C_24  (S1_VL),section5575[1220],0.4024999999999969,4992.0
S1_VL_C_25  (S1_VL),section5576[1214],0.40499999999999686,5408.0
S1_VL_C_26  (S1_VL),section5577[1218],0.4024999999999969,4224.0
S1_VL_C_27  (S1_VL),section5578[1226],0.4024999999999969,4288.0
S1_VL_C_28  (S1_VL),section5579[1224],0.4024999999999969,4224.0
S1_VL_C_29  (S1_VL),section5580[1232],0.4024999999999969,4576.0
S1_VL_C_3  (S1_VL),section5554[1152],0.40999999999999676,5728.0
S1_VL_C_30  (S1_VL),section5581[1232],0.4024999999999969,4320.0
S1_VL_C_31  (S1_VL),section5582[1236],0.4024999999999969,4096.0
S1_VL_C_32  (S1_VL),section5583[1244],0.4024999999999969,4992.0
S1_VL_C_33  (S1_VL),section5584[1240],0.4024999999999969,4032.0
S1_VL_C_34  (S1_VL),section5585[1240],0.4024999999999969,4224.0
S1_VL_C_35  (S1_VL),section5586[1098],0.4024999999999969,5536.0
S1_VL_C_36  (S1_VL),section5587[1092],0.41499999999999665,7296.0
S1_VL_C_37  (S1_VL),section5588[1096],0.4074999999999968,7104.0
S1_VL_C_38  (S1_VL),section5589[1092],0.4024999999999969,6528.0
S1_VL_C_39  (S1_VL),section5590[1104],0.4024999999999969,5952.0
S1_VL_C_4  (S1_VL),section5555[1156],0.4024999999999969,5344.0
S1_VL_C_40  (S1_VL),section5591[1108],0.4024999999999969,6336.0
S1_VL_C_41  (S1_VL),section5592[1104],0.4074999999999968,6784.0
S1_VL_C_42  (S1_VL),section5593[1118],0.4124999999999967,6848.0
S1_VL_C_43  (S1_VL),section5594[1126],0.4349999999999962,6464.0
S1_VL_C_44  (S1_VL),section5595[1118],0.4024999999999969,5344.0
S1_VL_C_45  (S1_VL),section5596[1126],0.4024999999999969,5600.0
S1_VL_C_46  (S1_VL),section5597[1136],0.4224999999999965,6240.0
S1_VL_C_47  (S1_VL),section5598[1140],0.41999999999999654,6240.0
S1_VL_C_48  (S1_VL),section5599[1132],0.4024999999999969,5536.0
S1_VL_C_49  (S1_VL),section5600[1130],0.4174999999999966,6400.0
S1_VL_C_5  (S1_VL),section5556[1160],0.4124999999999967,6112.0
S1_VL_C_6  (S1_VL),section5557[1152],0.4024999999999969,5184.0
S1_VL_C_7  (S1_VL),section5558[1166],0.4024999999999969,4800.0
S1_VL_C_8  (S1_VL),section5559[1176],0.4024999999999969,6176.0
S1_VL_C_9  (S1_VL),section5560[1170],0.4024999999999969,5280.0
