Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L5_VR_Adelta_0  (L5_VR),node4501[199],0.5024999999999948,175.0
L5_VR_Adelta_1  (L5_VR),internode4502[250],0.39249999999999713,218.0
L5_VR_Adelta_10  (L5_VR),node4511[264],0.5099999999999947,260.0
L5_VR_Adelta_11  (L5_VR),internode4512[256],0.3949999999999971,238.0
L5_VR_Adelta_12  (L5_VR),node4513[190],0.48999999999999505,179.0
L5_VR_Adelta_13  (L5_VR),node4514[157],0.5299999999999943,154.0
L5_VR_Adelta_14  (L5_VR),node4515[174],0.4499999999999959,180.0
L5_VR_Adelta_15  (L5_VR),node4516[203],0.4774999999999953,202.0
L5_VR_Adelta_16  (L5_VR),node4517[157],0.43749999999999617,168.0
L5_VR_Adelta_17  (L5_VR),internode4518[193],0.39999999999999697,208.0
L5_VR_Adelta_18  (L5_VR),internode4519[206],0.4024999999999969,218.0
L5_VR_Adelta_19  (L5_VR),node4520[194],0.4499999999999959,212.0
L5_VR_Adelta_2  (L5_VR),node4503[201],0.46749999999999553,162.0
L5_VR_Adelta_20  (L5_VR),node4521[241],0.45749999999999574,134.0
L5_VR_Adelta_21  (L5_VR),node4522[231],0.4724999999999954,129.0
L5_VR_Adelta_22  (L5_VR),node4523[259],0.4699999999999955,143.0
L5_VR_Adelta_23  (L5_VR),node4524[224],0.43749999999999617,131.0
L5_VR_Adelta_24  (L5_VR),node4525[255],0.44749999999999596,149.0
L5_VR_Adelta_25  (L5_VR),node4526[282],0.46249999999999564,164.0
L5_VR_Adelta_26  (L5_VR),node4527[197],0.48999999999999505,118.0
L5_VR_Adelta_27  (L5_VR),internode4528[194],0.397499999999997,115.0
L5_VR_Adelta_28  (L5_VR),node4529[188],0.45249999999999585,113.0
L5_VR_Adelta_29  (L5_VR),internode4530[209],0.397499999999997,124.0
L5_VR_Adelta_3  (L5_VR),internode4504[242],0.4024999999999969,202.0
L5_VR_Adelta_30  (L5_VR),node4531[211],0.4974999999999949,134.0
L5_VR_Adelta_31  (L5_VR),node4532[184],0.44749999999999596,114.0
L5_VR_Adelta_32  (L5_VR),node4533[237],0.5024999999999948,149.0
L5_VR_Adelta_33  (L5_VR),node4534[196],0.47999999999999526,127.0
L5_VR_Adelta_34  (L5_VR),internode4535[191],0.39999999999999697,124.0
L5_VR_Adelta_35  (L5_VR),internode4536[188],0.39999999999999697,120.0
L5_VR_Adelta_36  (L5_VR),node4537[259],0.4599999999999957,179.0
L5_VR_Adelta_37  (L5_VR),node4538[246],0.46749999999999553,169.0
L5_VR_Adelta_38  (L5_VR),node4539[230],0.43749999999999617,156.0
L5_VR_Adelta_39  (L5_VR),node4540[204],0.46749999999999553,139.0
L5_VR_Adelta_4  (L5_VR),node4505[202],0.4649999999999956,176.0
L5_VR_Adelta_40  (L5_VR),node4541[210],0.4774999999999953,152.0
L5_VR_Adelta_41  (L5_VR),node4542[252],0.47499999999999537,180.0
L5_VR_Adelta_42  (L5_VR),node4543[233],0.44749999999999596,169.0
L5_VR_Adelta_43  (L5_VR),node4544[202],0.4649999999999956,160.0
L5_VR_Adelta_44  (L5_VR),node4545[181],0.44749999999999596,143.0
L5_VR_Adelta_45  (L5_VR),node4546[175],0.48999999999999505,135.0
L5_VR_Adelta_46  (L5_VR),node4547[257],0.444999999999996,218.0
L5_VR_Adelta_47  (L5_VR),node4548[233],0.47999999999999526,181.0
L5_VR_Adelta_48  (L5_VR),node4549[204],0.44249999999999606,156.0
L5_VR_Adelta_49  (L5_VR),node4550[263],0.44249999999999606,202.0
L5_VR_Adelta_5  (L5_VR),node4506[255],0.4349999999999962,232.0
L5_VR_Adelta_6  (L5_VR),node4507[189],0.4874999999999951,162.0
L5_VR_Adelta_7  (L5_VR),node4508[159],0.4399999999999961,142.0
L5_VR_Adelta_8  (L5_VR),internode4509[234],0.3949999999999971,232.0
L5_VR_Adelta_9  (L5_VR),internode4510[212],0.38749999999999724,210.0
