Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L1_VR_Abeta_0  (L1_VR),node1251[37],0.5199999999999945,33.0
L1_VR_Abeta_1  (L1_VR),node1252[42],0.5299999999999943,43.25
L1_VR_Abeta_10  (L1_VR),node1261[45],0.5499999999999938,38.5
L1_VR_Abeta_11  (L1_VR),node1262[40],0.5449999999999939,34.0
L1_VR_Abeta_12  (L1_VR),node1263[47],0.5199999999999945,43.75
L1_VR_Abeta_13  (L1_VR),node1264[40],0.5249999999999944,30.75
L1_VR_Abeta_14  (L1_VR),node1265[45],0.5324999999999942,36.5
L1_VR_Abeta_15  (L1_VR),node1266[45],0.5374999999999941,36.0
L1_VR_Abeta_16  (L1_VR),node1267[73],0.5524999999999938,90.5
L1_VR_Abeta_17  (L1_VR),node1268[52],0.5699999999999934,46.25
L1_VR_Abeta_18  (L1_VR),node1269[40],0.5724999999999933,32.25
L1_VR_Abeta_19  (L1_VR),node1270[41],0.539999999999994,32.5
L1_VR_Abeta_2  (L1_VR),node1253[42],0.5599999999999936,41.5
L1_VR_Abeta_20  (L1_VR),node1271[41],0.5124999999999946,31.75
L1_VR_Abeta_21  (L1_VR),node1272[43],0.5049999999999948,34.75
L1_VR_Abeta_22  (L1_VR),node1273[51],0.5949999999999929,47.0
L1_VR_Abeta_23  (L1_VR),node1274[37],0.5624999999999936,28.75
L1_VR_Abeta_24  (L1_VR),node1275[48],0.5749999999999933,39.75
L1_VR_Abeta_25  (L1_VR),node1276[38],0.4974999999999949,27.0
L1_VR_Abeta_26  (L1_VR),node1277[41],0.5274999999999943,33.5
L1_VR_Abeta_27  (L1_VR),node1278[47],0.6799999999999911,41.75
L1_VR_Abeta_28  (L1_VR),node1279[44],0.5449999999999939,34.5
L1_VR_Abeta_29  (L1_VR),node1280[46],0.5449999999999939,37.25
L1_VR_Abeta_3  (L1_VR),node1254[46],0.5824999999999931,41.25
L1_VR_Abeta_30  (L1_VR),node1281[41],0.49499999999999494,16.625
L1_VR_Abeta_31  (L1_VR),node1282[46],0.49999999999999484,18.0
L1_VR_Abeta_32  (L1_VR),node1283[45],0.5124999999999946,17.5
L1_VR_Abeta_33  (L1_VR),node1284[45],0.49999999999999484,18.125
L1_VR_Abeta_34  (L1_VR),node1285[42],0.5174999999999945,17.5
L1_VR_Abeta_35  (L1_VR),node1286[43],0.5124999999999946,19.125
L1_VR_Abeta_36  (L1_VR),node1287[40],0.6224999999999923,19.125
L1_VR_Abeta_37  (L1_VR),node1288[40],0.5299999999999943,18.375
L1_VR_Abeta_38  (L1_VR),node1289[44],0.5649999999999935,25.75
L1_VR_Abeta_39  (L1_VR),node1290[52],0.5324999999999942,24.125
L1_VR_Abeta_4  (L1_VR),node1255[48],0.5774999999999932,47.25
L1_VR_Abeta_40  (L1_VR),node1291[38],0.542499999999994,21.125
L1_VR_Abeta_41  (L1_VR),node1292[42],0.5499999999999938,23.25
L1_VR_Abeta_42  (L1_VR),node1293[49],0.5274999999999943,39.75
L1_VR_Abeta_43  (L1_VR),node1294[60],0.5274999999999943,65.5
L1_VR_Abeta_44  (L1_VR),node1295[41],0.5574999999999937,30.75
L1_VR_Abeta_45  (L1_VR),node1296[47],0.5549999999999937,37.25
L1_VR_Abeta_46  (L1_VR),node1297[43],0.589999999999993,43.25
L1_VR_Abeta_47  (L1_VR),node1298[41],0.5099999999999947,36.0
L1_VR_Abeta_48  (L1_VR),node1299[42],0.5699999999999934,38.5
L1_VR_Abeta_49  (L1_VR),node1300[47],0.5199999999999945,50.0
L1_VR_Abeta_5  (L1_VR),node1256[40],0.542499999999994,33.25
L1_VR_Abeta_6  (L1_VR),node1257[47],0.5324999999999942,43.0
L1_VR_Abeta_7  (L1_VR),node1258[45],0.5374999999999941,38.0
L1_VR_Abeta_8  (L1_VR),node1259[46],0.5124999999999946,44.5
L1_VR_Abeta_9  (L1_VR),node1260[45],0.5049999999999948,38.75
