Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L2_DL_Aalpha_0  (L2_DL),node1801[45],0.6474999999999917,3.09375
L2_DL_Aalpha_1  (L2_DL),node1802[45],0.6249999999999922,3.015625
L2_DL_Aalpha_10  (L2_DL),node1811[54],0.6549999999999916,2.90625
L2_DL_Aalpha_11  (L2_DL),node1812[42],0.5499999999999938,3.1875
L2_DL_Aalpha_12  (L2_DL),node1813[52],0.6774999999999911,4.21875
L2_DL_Aalpha_13  (L2_DL),node1814[43],0.6024999999999927,3.0
L2_DL_Aalpha_14  (L2_DL),node1815[52],0.6274999999999922,3.96875
L2_DL_Aalpha_15  (L2_DL),node1816[47],0.5949999999999929,2.953125
L2_DL_Aalpha_16  (L2_DL),node1817[49],0.72749999999999,3.03125
L2_DL_Aalpha_17  (L2_DL),node1818[53],0.6174999999999924,3.3125
L2_DL_Aalpha_18  (L2_DL),node1819[56],0.6049999999999927,3.75
L2_DL_Aalpha_19  (L2_DL),node1820[50],0.6149999999999924,3.03125
L2_DL_Aalpha_2  (L2_DL),node1803[43],0.589999999999993,2.75
L2_DL_Aalpha_20  (L2_DL),node1821[48],0.6224999999999923,2.453125
L2_DL_Aalpha_21  (L2_DL),node1822[53],0.589999999999993,2.921875
L2_DL_Aalpha_22  (L2_DL),node1823[55],0.6774999999999911,3.15625
L2_DL_Aalpha_23  (L2_DL),node1824[57],0.6099999999999925,3.8125
L2_DL_Aalpha_24  (L2_DL),node1825[46],0.6149999999999924,3.5625
L2_DL_Aalpha_25  (L2_DL),node1826[44],0.6174999999999924,3.25
L2_DL_Aalpha_26  (L2_DL),node1827[50],0.5624999999999936,3.53125
L2_DL_Aalpha_27  (L2_DL),node1828[45],0.5974999999999928,2.953125
L2_DL_Aalpha_28  (L2_DL),node1829[55],0.6274999999999922,3.84375
L2_DL_Aalpha_29  (L2_DL),node1830[48],0.5924999999999929,2.953125
L2_DL_Aalpha_3  (L2_DL),node1804[53],0.6924999999999908,3.375
L2_DL_Aalpha_30  (L2_DL),node1831[49],0.6124999999999925,3.109375
L2_DL_Aalpha_31  (L2_DL),node1832[57],0.5774999999999932,3.6875
L2_DL_Aalpha_32  (L2_DL),node1833[75],0.6024999999999927,6.6875
L2_DL_Aalpha_33  (L2_DL),node1834[46],0.6499999999999917,2.46875
L2_DL_Aalpha_34  (L2_DL),node1835[58],0.5949999999999929,3.53125
L2_DL_Aalpha_35  (L2_DL),node1836[70],0.6224999999999923,5.65625
L2_DL_Aalpha_36  (L2_DL),node1837[53],0.7599999999999894,2.875
L2_DL_Aalpha_37  (L2_DL),node1838[45],0.6449999999999918,3.5
L2_DL_Aalpha_38  (L2_DL),node1839[54],0.5749999999999933,4.25
L2_DL_Aalpha_39  (L2_DL),node1840[45],0.5849999999999931,3.1875
L2_DL_Aalpha_4  (L2_DL),node1805[50],0.6074999999999926,2.875
L2_DL_Aalpha_40  (L2_DL),node1841[47],0.5649999999999935,3.15625
L2_DL_Aalpha_41  (L2_DL),node1842[49],0.6049999999999927,3.1875
L2_DL_Aalpha_42  (L2_DL),node1843[53],0.5599999999999936,3.40625
L2_DL_Aalpha_43  (L2_DL),node1844[56],0.5949999999999929,3.84375
L2_DL_Aalpha_44  (L2_DL),node1845[45],0.6674999999999913,2.59375
L2_DL_Aalpha_45  (L2_DL),node1846[47],0.6174999999999924,2.59375
L2_DL_Aalpha_46  (L2_DL),node1847[55],0.589999999999993,2.984375
L2_DL_Aalpha_47  (L2_DL),node1848[49],0.6074999999999926,2.59375
L2_DL_Aalpha_48  (L2_DL),node1849[53],0.6549999999999916,3.40625
L2_DL_Aalpha_49  (L2_DL),node1850[54],0.5774999999999932,3.25
L2_DL_Aalpha_5  (L2_DL),node1806[49],0.5849999999999931,2.84375
L2_DL_Aalpha_6  (L2_DL),node1807[51],0.6049999999999927,2.828125
L2_DL_Aalpha_7  (L2_DL),node1808[57],0.6874999999999909,3.3125
L2_DL_Aalpha_8  (L2_DL),node1809[46],0.5799999999999932,2.265625
L2_DL_Aalpha_9  (L2_DL),node1810[48],0.7674999999999892,2.46875
