Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L5_DL_Adelta_0  (L5_DL),node4301[225],0.47999999999999526,159.0
L5_DL_Adelta_1  (L5_DL),node4302[277],0.45749999999999574,208.0
L5_DL_Adelta_10  (L5_DL),node4311[279],0.4599999999999957,304.0
L5_DL_Adelta_11  (L5_DL),node4312[265],0.5024999999999948,302.0
L5_DL_Adelta_12  (L5_DL),node4313[197],0.43749999999999617,206.0
L5_DL_Adelta_13  (L5_DL),node4314[163],0.4824999999999952,185.0
L5_DL_Adelta_14  (L5_DL),node4315[179],0.4499999999999959,198.0
L5_DL_Adelta_15  (L5_DL),node4316[243],0.44749999999999596,173.0
L5_DL_Adelta_16  (L5_DL),node4317[189],0.4499999999999959,134.0
L5_DL_Adelta_17  (L5_DL),node4318[227],0.4499999999999959,179.0
L5_DL_Adelta_18  (L5_DL),node4319[240],0.4724999999999954,220.0
L5_DL_Adelta_19  (L5_DL),node4320[227],0.4824999999999952,186.0
L5_DL_Adelta_2  (L5_DL),node4303[223],0.539999999999994,168.0
L5_DL_Adelta_20  (L5_DL),node4321[232],0.44249999999999606,190.0
L5_DL_Adelta_21  (L5_DL),node4322[218],0.5174999999999945,182.0
L5_DL_Adelta_22  (L5_DL),node4323[244],0.44749999999999596,234.0
L5_DL_Adelta_23  (L5_DL),node4324[210],0.5149999999999946,189.0
L5_DL_Adelta_24  (L5_DL),node4325[238],0.5049999999999948,232.0
L5_DL_Adelta_25  (L5_DL),node4326[260],0.46249999999999564,282.0
L5_DL_Adelta_26  (L5_DL),node4327[180],0.5324999999999942,178.0
L5_DL_Adelta_27  (L5_DL),node4328[173],0.44749999999999596,175.0
L5_DL_Adelta_28  (L5_DL),node4329[169],0.4699999999999955,182.0
L5_DL_Adelta_29  (L5_DL),node4330[183],0.44249999999999606,210.0
L5_DL_Adelta_3  (L5_DL),node4304[267],0.5349999999999941,248.0
L5_DL_Adelta_30  (L5_DL),node4331[222],0.444999999999996,163.0
L5_DL_Adelta_31  (L5_DL),node4332[192],0.47999999999999526,133.0
L5_DL_Adelta_32  (L5_DL),node4333[245],0.45249999999999585,196.0
L5_DL_Adelta_33  (L5_DL),node4334[202],0.44249999999999606,153.0
L5_DL_Adelta_34  (L5_DL),node4335[191],0.49999999999999484,148.0
L5_DL_Adelta_35  (L5_DL),node4336[187],0.44249999999999606,150.0
L5_DL_Adelta_36  (L5_DL),node4337[261],0.4549999999999958,234.0
L5_DL_Adelta_37  (L5_DL),node4338[245],0.5249999999999944,234.0
L5_DL_Adelta_38  (L5_DL),node4339[228],0.4349999999999962,214.0
L5_DL_Adelta_39  (L5_DL),node4340[199],0.539999999999994,184.0
L5_DL_Adelta_4  (L5_DL),node4305[223],0.4499999999999959,184.0
L5_DL_Adelta_40  (L5_DL),node4341[204],0.4874999999999951,210.0
L5_DL_Adelta_41  (L5_DL),node4342[244],0.47999999999999526,258.0
L5_DL_Adelta_42  (L5_DL),node4343[222],0.5024999999999948,240.0
L5_DL_Adelta_43  (L5_DL),node4344[193],0.47999999999999526,226.0
L5_DL_Adelta_44  (L5_DL),node4345[170],0.5099999999999947,199.0
L5_DL_Adelta_45  (L5_DL),node4346[193],0.4599999999999957,133.0
L5_DL_Adelta_46  (L5_DL),internode4347[288],0.3899999999999972,226.0
L5_DL_Adelta_47  (L5_DL),node4348[256],0.444999999999996,192.0
L5_DL_Adelta_48  (L5_DL),node4349[222],0.47999999999999526,173.0
L5_DL_Adelta_49  (L5_DL),node4350[284],0.4824999999999952,248.0
L5_DL_Adelta_5  (L5_DL),node4306[278],0.45749999999999574,246.0
L5_DL_Adelta_6  (L5_DL),node4307[207],0.4724999999999954,177.0
L5_DL_Adelta_7  (L5_DL),node4308[172],0.45249999999999585,144.0
L5_DL_Adelta_8  (L5_DL),node4309[246],0.4549999999999958,250.0
L5_DL_Adelta_9  (L5_DL),node4310[219],0.4499999999999959,200.0
