Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L4_VR_Adelta_0  (L4_VR),node3701[229],0.492499999999995,148.0
L4_VR_Adelta_1  (L4_VR),node3702[286],0.44749999999999596,195.0
L4_VR_Adelta_10  (L4_VR),internode3711[325],0.3899999999999972,204.0
L4_VR_Adelta_11  (L4_VR),node3712[310],0.4724999999999954,191.0
L4_VR_Adelta_12  (L4_VR),node3713[235],0.4499999999999959,136.0
L4_VR_Adelta_13  (L4_VR),node3714[197],0.4549999999999958,116.0
L4_VR_Adelta_14  (L4_VR),internode3715[221],0.397499999999997,125.0
L4_VR_Adelta_15  (L4_VR),node3716[255],0.48499999999999516,156.0
L4_VR_Adelta_16  (L4_VR),node3717[200],0.44249999999999606,117.0
L4_VR_Adelta_17  (L4_VR),node3718[243],0.444999999999996,138.0
L4_VR_Adelta_18  (L4_VR),node3719[260],0.492499999999995,146.0
L4_VR_Adelta_19  (L4_VR),node3720[249],0.4349999999999962,142.0
L4_VR_Adelta_2  (L4_VR),node3703[233],0.4824999999999952,154.0
L4_VR_Adelta_20  (L4_VR),node3721[258],0.4399999999999961,142.0
L4_VR_Adelta_21  (L4_VR),node3722[245],0.4349999999999962,134.0
L4_VR_Adelta_22  (L4_VR),node3723[278],0.492499999999995,153.0
L4_VR_Adelta_23  (L4_VR),internode3724[246],0.39999999999999697,131.0
L4_VR_Adelta_24  (L4_VR),node3725[278],0.4649999999999956,152.0
L4_VR_Adelta_25  (L4_VR),node3726[306],0.5649999999999935,165.0
L4_VR_Adelta_26  (L4_VR),node3727[217],0.4824999999999952,116.0
L4_VR_Adelta_27  (L4_VR),internode3728[215],0.39249999999999713,107.0
L4_VR_Adelta_28  (L4_VR),node3729[208],0.4499999999999959,102.0
L4_VR_Adelta_29  (L4_VR),internode3730[232],0.39249999999999713,119.0
L4_VR_Adelta_3  (L4_VR),node3704[281],0.46749999999999553,192.0
L4_VR_Adelta_30  (L4_VR),node3731[237],0.4349999999999962,121.0
L4_VR_Adelta_31  (L4_VR),internode3732[210],0.3949999999999971,103.0
L4_VR_Adelta_32  (L4_VR),node3733[269],0.44249999999999606,135.0
L4_VR_Adelta_33  (L4_VR),node3734[225],0.5224999999999944,110.0
L4_VR_Adelta_34  (L4_VR),node3735[214],0.49999999999999484,102.0
L4_VR_Adelta_35  (L4_VR),node3736[211],0.5599999999999936,99.5
L4_VR_Adelta_36  (L4_VR),node3737[303],0.492499999999995,146.0
L4_VR_Adelta_37  (L4_VR),node3738[287],0.492499999999995,136.0
L4_VR_Adelta_38  (L4_VR),node3739[270],0.4599999999999957,130.0
L4_VR_Adelta_39  (L4_VR),node3740[239],0.4874999999999951,113.0
L4_VR_Adelta_4  (L4_VR),internode3705[242],0.4024999999999969,148.0
L4_VR_Adelta_40  (L4_VR),internode3741[251],0.397499999999997,116.0
L4_VR_Adelta_41  (L4_VR),internode3742[280],0.3849999999999973,206.0
L4_VR_Adelta_42  (L4_VR),node3743[255],0.4774999999999953,192.0
L4_VR_Adelta_43  (L4_VR),node3744[225],0.492499999999995,163.0
L4_VR_Adelta_44  (L4_VR),node3745[201],0.44249999999999606,146.0
L4_VR_Adelta_45  (L4_VR),node3746[194],0.4699999999999955,143.0
L4_VR_Adelta_46  (L4_VR),node3747[291],0.444999999999996,208.0
L4_VR_Adelta_47  (L4_VR),node3748[265],0.5324999999999942,188.0
L4_VR_Adelta_48  (L4_VR),node3749[231],0.539999999999994,163.0
L4_VR_Adelta_49  (L4_VR),node3750[299],0.5049999999999948,206.0
L4_VR_Adelta_5  (L4_VR),node3706[301],0.49499999999999494,196.0
L4_VR_Adelta_6  (L4_VR),node3707[228],0.4399999999999961,147.0
L4_VR_Adelta_7  (L4_VR),node3708[191],0.47499999999999537,118.0
L4_VR_Adelta_8  (L4_VR),node3709[278],0.5324999999999942,178.0
L4_VR_Adelta_9  (L4_VR),node3710[251],0.4499999999999959,155.0
