Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L1_VL_Abeta_0  (L1_VL),node1451[38],0.5149999999999946,26.75
L1_VL_Abeta_1  (L1_VL),node1452[42],0.5649999999999935,32.0
L1_VL_Abeta_10  (L1_VL),node1461[45],0.5374999999999941,32.5
L1_VL_Abeta_11  (L1_VL),node1462[40],0.5299999999999943,25.5
L1_VL_Abeta_12  (L1_VL),node1463[48],0.5274999999999943,36.75
L1_VL_Abeta_13  (L1_VL),node1464[40],0.5024999999999948,27.25
L1_VL_Abeta_14  (L1_VL),node1465[46],0.5624999999999936,34.75
L1_VL_Abeta_15  (L1_VL),node1466[44],0.5149999999999946,31.25
L1_VL_Abeta_16  (L1_VL),node1467[73],0.6574999999999915,74.0
L1_VL_Abeta_17  (L1_VL),node1468[53],0.5624999999999936,44.25
L1_VL_Abeta_18  (L1_VL),node1469[39],0.5249999999999944,26.0
L1_VL_Abeta_19  (L1_VL),node1470[41],0.5324999999999942,27.75
L1_VL_Abeta_2  (L1_VL),node1453[42],0.5299999999999943,30.5
L1_VL_Abeta_20  (L1_VL),node1471[41],0.5149999999999946,28.0
L1_VL_Abeta_21  (L1_VL),node1472[43],0.5774999999999932,31.25
L1_VL_Abeta_22  (L1_VL),node1473[61],1.6524999999999703,43.0
L1_VL_Abeta_23  (L1_VL),node1474[36],0.5274999999999943,21.375
L1_VL_Abeta_24  (L1_VL),node1475[47],0.5324999999999942,37.25
L1_VL_Abeta_25  (L1_VL),node1476[37],0.542499999999994,23.0
L1_VL_Abeta_26  (L1_VL),node1477[39],0.5024999999999948,13.5
L1_VL_Abeta_27  (L1_VL),node1478[43],0.5199999999999945,16.25
L1_VL_Abeta_28  (L1_VL),node1479[41],0.5224999999999944,13.375
L1_VL_Abeta_29  (L1_VL),node1480[44],0.5074999999999947,19.375
L1_VL_Abeta_3  (L1_VL),node1454[46],0.72749999999999,35.5
L1_VL_Abeta_30  (L1_VL),node1481[42],0.5474999999999939,17.375
L1_VL_Abeta_31  (L1_VL),node1482[47],0.5299999999999943,21.0
L1_VL_Abeta_32  (L1_VL),node1483[47],0.5149999999999946,25.75
L1_VL_Abeta_33  (L1_VL),node1484[46],0.5274999999999943,25.75
L1_VL_Abeta_34  (L1_VL),node1485[44],0.5374999999999941,23.875
L1_VL_Abeta_35  (L1_VL),node1486[45],0.5949999999999929,30.25
L1_VL_Abeta_36  (L1_VL),node1487[41],0.5924999999999929,24.0
L1_VL_Abeta_37  (L1_VL),node1488[41],0.5474999999999939,24.375
L1_VL_Abeta_38  (L1_VL),node1489[45],0.5249999999999944,28.0
L1_VL_Abeta_39  (L1_VL),node1490[49],0.5274999999999943,47.25
L1_VL_Abeta_4  (L1_VL),node1455[48],0.5124999999999946,38.0
L1_VL_Abeta_40  (L1_VL),node1491[39],0.6974999999999907,24.875
L1_VL_Abeta_41  (L1_VL),node1492[43],0.587499999999993,30.25
L1_VL_Abeta_42  (L1_VL),node1493[46],0.5299999999999943,39.5
L1_VL_Abeta_43  (L1_VL),node1494[56],0.492499999999995,50.5
L1_VL_Abeta_44  (L1_VL),node1495[38],0.5274999999999943,26.75
L1_VL_Abeta_45  (L1_VL),node1496[44],0.5374999999999941,35.5
L1_VL_Abeta_46  (L1_VL),node1497[43],0.5199999999999945,35.0
L1_VL_Abeta_47  (L1_VL),node1498[40],0.5324999999999942,31.75
L1_VL_Abeta_48  (L1_VL),node1499[42],0.5099999999999947,32.75
L1_VL_Abeta_49  (L1_VL),node1500[47],0.5224999999999944,41.0
L1_VL_Abeta_5  (L1_VL),node1456[40],0.5174999999999945,27.75
L1_VL_Abeta_6  (L1_VL),node1457[47],0.542499999999994,35.0
L1_VL_Abeta_7  (L1_VL),node1458[44],0.5199999999999945,32.25
L1_VL_Abeta_8  (L1_VL),node1459[46],0.5749999999999933,34.0
L1_VL_Abeta_9  (L1_VL),node1460[45],0.5649999999999935,32.25
