Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S2_VR_C_0  (S2_VR),section6151[960],0.4024999999999969,5024.0
S2_VR_C_1  (S2_VR),section6152[954],0.4024999999999969,5856.0
S2_VR_C_10  (S2_VR),section6161[1058],0.42499999999999644,5440.0
S2_VR_C_11  (S2_VR),section6162[1066],0.4024999999999969,5312.0
S2_VR_C_12  (S2_VR),section6163[1064],0.4024999999999969,4128.0
S2_VR_C_13  (S2_VR),section6164[1058],0.45249999999999585,3744.0
S2_VR_C_14  (S2_VR),section6165[1066],0.4024999999999969,3904.0
S2_VR_C_15  (S2_VR),section6166[1046],0.4024999999999969,4800.0
S2_VR_C_16  (S2_VR),section6167[1046],0.4024999999999969,3808.0
S2_VR_C_17  (S2_VR),section6168[1052],0.4024999999999969,4352.0
S2_VR_C_18  (S2_VR),section6169[1048],0.4024999999999969,4992.0
S2_VR_C_19  (S2_VR),section6170[1052],0.4024999999999969,4672.0
S2_VR_C_2  (S2_VR),section6153[956],0.4024999999999969,5536.0
S2_VR_C_20  (S2_VR),section6171[1034],0.4024999999999969,5248.0
S2_VR_C_21  (S2_VR),section6172[1032],0.4024999999999969,4672.0
S2_VR_C_22  (S2_VR),section6173[1040],0.4024999999999969,5632.0
S2_VR_C_23  (S2_VR),section6174[1038],0.4024999999999969,5088.0
S2_VR_C_24  (S2_VR),section6175[1038],0.4024999999999969,4896.0
S2_VR_C_25  (S2_VR),section6176[1024],0.41999999999999654,6240.0
S2_VR_C_26  (S2_VR),section6177[1020],0.4024999999999969,4832.0
S2_VR_C_27  (S2_VR),section6178[1018],0.4024999999999969,4512.0
S2_VR_C_28  (S2_VR),section6179[1026],0.4024999999999969,4672.0
S2_VR_C_29  (S2_VR),section6180[1022],0.4024999999999969,4960.0
S2_VR_C_3  (S2_VR),section6154[958],0.4174999999999966,6144.0
S2_VR_C_30  (S2_VR),section6181[1008],0.4024999999999969,5344.0
S2_VR_C_31  (S2_VR),section6182[1012],0.4024999999999969,4992.0
S2_VR_C_32  (S2_VR),section6183[1008],0.4024999999999969,6208.0
S2_VR_C_33  (S2_VR),section6184[1008],0.4024999999999969,5632.0
S2_VR_C_34  (S2_VR),section6185[1010],0.4024999999999969,5312.0
S2_VR_C_35  (S2_VR),section6186[998],0.4024999999999969,4064.0
S2_VR_C_36  (S2_VR),section6187[992],0.4024999999999969,5760.0
S2_VR_C_37  (S2_VR),section6188[998],0.4224999999999965,6336.0
S2_VR_C_38  (S2_VR),section6189[992],0.4024999999999969,5184.0
S2_VR_C_39  (S2_VR),section6190[996],0.4024999999999969,4384.0
S2_VR_C_4  (S2_VR),section6155[952],0.4024999999999969,5248.0
S2_VR_C_40  (S2_VR),section6191[982],0.4024999999999969,5280.0
S2_VR_C_41  (S2_VR),section6192[986],0.4124999999999967,5728.0
S2_VR_C_42  (S2_VR),section6193[984],0.4074999999999968,5344.0
S2_VR_C_43  (S2_VR),section6194[984],0.4024999999999969,4800.0
S2_VR_C_44  (S2_VR),section6195[992],0.4024999999999969,5536.0
S2_VR_C_45  (S2_VR),section6196[968],0.4024999999999969,4576.0
S2_VR_C_46  (S2_VR),section6197[966],0.4024999999999969,6368.0
S2_VR_C_47  (S2_VR),section6198[976],0.4024999999999969,5600.0
S2_VR_C_48  (S2_VR),section6199[972],0.4024999999999969,5152.0
S2_VR_C_49  (S2_VR),section6200[968],0.4074999999999968,6272.0
S2_VR_C_5  (S2_VR),section6156[1082],0.4174999999999966,6464.0
S2_VR_C_6  (S2_VR),section6157[1078],0.4024999999999969,4992.0
S2_VR_C_7  (S2_VR),section6158[1078],0.4024999999999969,4704.0
S2_VR_C_8  (S2_VR),section6159[1072],0.42499999999999644,5344.0
S2_VR_C_9  (S2_VR),section6160[1080],0.4024999999999969,4032.0
