Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L5_DL_Abeta_0  (L5_DL),node4251[60],0.48999999999999505,16.625
L5_DL_Abeta_1  (L5_DL),node4252[66],0.5499999999999938,19.25
L5_DL_Abeta_10  (L5_DL),node4261[64],0.5174999999999945,26.25
L5_DL_Abeta_11  (L5_DL),node4262[55],0.5324999999999942,22.125
L5_DL_Abeta_12  (L5_DL),node4263[64],0.492499999999995,28.0
L5_DL_Abeta_13  (L5_DL),node4264[54],0.5124999999999946,23.75
L5_DL_Abeta_14  (L5_DL),node4265[60],0.5349999999999941,28.0
L5_DL_Abeta_15  (L5_DL),node4266[69],0.6974999999999907,19.875
L5_DL_Abeta_16  (L5_DL),node4267[109],0.5024999999999948,36.5
L5_DL_Abeta_17  (L5_DL),node4268[78],0.5074999999999947,25.5
L5_DL_Abeta_18  (L5_DL),node4269[59],0.49499999999999494,18.125
L5_DL_Abeta_19  (L5_DL),node4270[60],0.4974999999999949,19.0
L5_DL_Abeta_2  (L5_DL),node4253[65],0.5249999999999944,19.625
L5_DL_Abeta_20  (L5_DL),node4271[59],0.5249999999999944,19.5
L5_DL_Abeta_21  (L5_DL),node4272[61],0.5074999999999947,21.0
L5_DL_Abeta_22  (L5_DL),node4273[72],0.4974999999999949,28.0
L5_DL_Abeta_23  (L5_DL),node4274[51],0.5024999999999948,18.125
L5_DL_Abeta_24  (L5_DL),node4275[65],0.48499999999999516,25.75
L5_DL_Abeta_25  (L5_DL),node4276[51],0.5149999999999946,19.25
L5_DL_Abeta_26  (L5_DL),node4277[55],0.5449999999999939,22.5
L5_DL_Abeta_27  (L5_DL),node4278[61],0.5124999999999946,26.0
L5_DL_Abeta_28  (L5_DL),node4279[57],0.5199999999999945,25.25
L5_DL_Abeta_29  (L5_DL),node4280[59],0.5249999999999944,27.5
L5_DL_Abeta_3  (L5_DL),node4254[71],0.5499999999999938,22.75
L5_DL_Abeta_30  (L5_DL),node4281[67],0.5249999999999944,19.0
L5_DL_Abeta_31  (L5_DL),node4282[74],0.542499999999994,22.5
L5_DL_Abeta_32  (L5_DL),node4283[71],0.5149999999999946,22.0
L5_DL_Abeta_33  (L5_DL),node4284[69],0.5124999999999946,22.25
L5_DL_Abeta_34  (L5_DL),node4285[65],0.5774999999999932,21.75
L5_DL_Abeta_35  (L5_DL),node4286[65],0.6024999999999927,21.875
L5_DL_Abeta_36  (L5_DL),node4287[59],0.5274999999999943,20.375
L5_DL_Abeta_37  (L5_DL),node4288[57],0.5124999999999946,20.25
L5_DL_Abeta_38  (L5_DL),node4289[63],0.5624999999999936,23.875
L5_DL_Abeta_39  (L5_DL),node4290[73],0.49499999999999494,30.25
L5_DL_Abeta_4  (L5_DL),node4255[73],0.5249999999999944,24.875
L5_DL_Abeta_40  (L5_DL),node4291[51],0.49499999999999494,19.375
L5_DL_Abeta_41  (L5_DL),node4292[57],0.5299999999999943,23.5
L5_DL_Abeta_42  (L5_DL),node4293[66],0.5349999999999941,29.25
L5_DL_Abeta_43  (L5_DL),node4294[78],0.49999999999999484,37.25
L5_DL_Abeta_44  (L5_DL),node4295[52],0.5199999999999945,23.5
L5_DL_Abeta_45  (L5_DL),node4296[70],0.5049999999999948,20.125
L5_DL_Abeta_46  (L5_DL),node4297[69],0.5299999999999943,20.625
L5_DL_Abeta_47  (L5_DL),node4298[64],0.5374999999999941,19.375
L5_DL_Abeta_48  (L5_DL),node4299[66],0.5049999999999948,21.25
L5_DL_Abeta_49  (L5_DL),node4300[74],0.48499999999999516,25.75
L5_DL_Abeta_5  (L5_DL),node4256[60],0.5199999999999945,19.75
L5_DL_Abeta_6  (L5_DL),node4257[69],0.5149999999999946,24.25
L5_DL_Abeta_7  (L5_DL),node4258[65],0.589999999999993,23.5
L5_DL_Abeta_8  (L5_DL),node4259[66],0.5124999999999946,25.5
L5_DL_Abeta_9  (L5_DL),node4260[63],0.5099999999999947,24.375
