Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S1_DL_C_0  (S1_DL),section5151[1272],0.4024999999999969,3136.0
S1_DL_C_1  (S1_DL),section5152[1260],0.4024999999999969,3680.0
S1_DL_C_10  (S1_DL),section5161[1156],0.40999999999999676,5472.0
S1_DL_C_11  (S1_DL),section5162[1146],0.4224999999999965,5856.0
S1_DL_C_12  (S1_DL),section5163[1126],0.4024999999999969,4672.0
S1_DL_C_13  (S1_DL),section5164[1122],0.4024999999999969,4704.0
S1_DL_C_14  (S1_DL),section5165[1108],0.4024999999999969,5120.0
S1_DL_C_15  (S1_DL),section5166[1270],0.4024999999999969,3392.0
S1_DL_C_16  (S1_DL),section5167[1262],0.4024999999999969,3056.0
S1_DL_C_17  (S1_DL),section5168[1246],0.4024999999999969,3328.0
S1_DL_C_18  (S1_DL),section5169[1234],0.4024999999999969,3520.0
S1_DL_C_19  (S1_DL),section5170[1228],0.4024999999999969,3648.0
S1_DL_C_2  (S1_DL),section5153[1248],0.4024999999999969,3520.0
S1_DL_C_20  (S1_DL),section5171[1212],0.4024999999999969,3904.0
S1_DL_C_21  (S1_DL),section5172[1198],0.4024999999999969,3744.0
S1_DL_C_22  (S1_DL),section5173[1186],0.4024999999999969,4320.0
S1_DL_C_23  (S1_DL),section5174[1182],0.4024999999999969,4608.0
S1_DL_C_24  (S1_DL),section5175[1166],0.4024999999999969,4512.0
S1_DL_C_25  (S1_DL),section5176[1154],0.4024999999999969,5312.0
S1_DL_C_26  (S1_DL),section5177[1140],0.4024999999999969,4032.0
S1_DL_C_27  (S1_DL),section5178[1130],0.4024999999999969,4320.0
S1_DL_C_28  (S1_DL),section5179[1120],0.4024999999999969,4768.0
S1_DL_C_29  (S1_DL),section5180[1108],0.4024999999999969,4992.0
S1_DL_C_3  (S1_DL),section5154[1236],0.4024999999999969,4064.0
S1_DL_C_30  (S1_DL),section5181[1276],0.4024999999999969,3584.0
S1_DL_C_31  (S1_DL),section5182[1262],0.4024999999999969,3136.0
S1_DL_C_32  (S1_DL),section5183[1248],0.4024999999999969,3648.0
S1_DL_C_33  (S1_DL),section5184[1236],0.4024999999999969,3232.0
S1_DL_C_34  (S1_DL),section5185[1226],0.4024999999999969,3488.0
S1_DL_C_35  (S1_DL),section5186[1214],0.4024999999999969,3872.0
S1_DL_C_36  (S1_DL),section5187[1200],0.4074999999999968,4256.0
S1_DL_C_37  (S1_DL),section5188[1190],0.4024999999999969,4896.0
S1_DL_C_38  (S1_DL),section5189[1174],0.4024999999999969,4352.0
S1_DL_C_39  (S1_DL),section5190[1164],0.4024999999999969,4288.0
S1_DL_C_4  (S1_DL),section5155[1226],0.4024999999999969,3520.0
S1_DL_C_40  (S1_DL),section5191[1152],0.4024999999999969,4512.0
S1_DL_C_41  (S1_DL),section5192[1140],0.4024999999999969,5216.0
S1_DL_C_42  (S1_DL),section5193[1128],0.4024999999999969,5216.0
S1_DL_C_43  (S1_DL),section5194[1116],0.4024999999999969,4800.0
S1_DL_C_44  (S1_DL),section5195[1104],0.4024999999999969,4704.0
S1_DL_C_45  (S1_DL),section5196[1280],0.4024999999999969,3296.0
S1_DL_C_46  (S1_DL),section5197[1260],0.4024999999999969,3712.0
S1_DL_C_47  (S1_DL),section5198[1252],0.4024999999999969,4128.0
S1_DL_C_48  (S1_DL),section5199[1236],0.4024999999999969,3744.0
S1_DL_C_49  (S1_DL),section5200[1222],0.4024999999999969,3968.0
S1_DL_C_5  (S1_DL),section5156[1214],0.40499999999999686,4960.0
S1_DL_C_6  (S1_DL),section5157[1200],0.4024999999999969,3872.0
S1_DL_C_7  (S1_DL),section5158[1190],0.4024999999999969,3776.0
S1_DL_C_8  (S1_DL),section5159[1180],0.4024999999999969,5088.0
S1_DL_C_9  (S1_DL),section5160[1162],0.4024999999999969,4416.0
