Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S2_VR_Abeta_0  (S2_VR),node6051[38],0.6424999999999919,39.25
S2_VR_Abeta_1  (S2_VR),node6052[41],0.6274999999999922,44.0
S2_VR_Abeta_10  (S2_VR),node6061[49],0.49999999999999484,38.75
S2_VR_Abeta_11  (S2_VR),node6062[43],0.5274999999999943,33.25
S2_VR_Abeta_12  (S2_VR),node6063[51],0.5024999999999948,40.5
S2_VR_Abeta_13  (S2_VR),node6064[43],0.5174999999999945,33.25
S2_VR_Abeta_14  (S2_VR),node6065[49],0.5024999999999948,38.25
S2_VR_Abeta_15  (S2_VR),node6066[47],0.492499999999995,38.25
S2_VR_Abeta_16  (S2_VR),node6067[76],0.5224999999999944,65.5
S2_VR_Abeta_17  (S2_VR),node6068[55],0.5124999999999946,45.5
S2_VR_Abeta_18  (S2_VR),node6069[41],0.492499999999995,33.75
S2_VR_Abeta_19  (S2_VR),node6070[43],0.5199999999999945,34.25
S2_VR_Abeta_2  (S2_VR),node6053[42],0.49999999999999484,44.0
S2_VR_Abeta_20  (S2_VR),node6071[42],0.4874999999999951,35.25
S2_VR_Abeta_21  (S2_VR),node6072[44],0.48999999999999505,36.5
S2_VR_Abeta_22  (S2_VR),node6073[52],0.49999999999999484,45.0
S2_VR_Abeta_23  (S2_VR),node6074[38],0.4974999999999949,30.75
S2_VR_Abeta_24  (S2_VR),node6075[49],0.5299999999999943,40.75
S2_VR_Abeta_25  (S2_VR),node6076[38],0.4874999999999951,32.25
S2_VR_Abeta_26  (S2_VR),node6077[41],0.4974999999999949,35.75
S2_VR_Abeta_27  (S2_VR),node6078[46],0.5099999999999947,40.75
S2_VR_Abeta_28  (S2_VR),node6079[44],0.5524999999999938,37.75
S2_VR_Abeta_29  (S2_VR),node6080[46],0.5299999999999943,39.75
S2_VR_Abeta_3  (S2_VR),node6054[46],0.5024999999999948,49.0
S2_VR_Abeta_30  (S2_VR),node6081[44],0.49499999999999494,39.75
S2_VR_Abeta_31  (S2_VR),node6082[49],0.5149999999999946,45.0
S2_VR_Abeta_32  (S2_VR),node6083[48],0.49499999999999494,43.25
S2_VR_Abeta_33  (S2_VR),node6084[47],0.49999999999999484,42.5
S2_VR_Abeta_34  (S2_VR),node6085[44],0.5274999999999943,39.75
S2_VR_Abeta_35  (S2_VR),node6086[45],0.5074999999999947,41.75
S2_VR_Abeta_36  (S2_VR),node6087[40],0.5099999999999947,37.75
S2_VR_Abeta_37  (S2_VR),node6088[40],0.5174999999999945,36.75
S2_VR_Abeta_38  (S2_VR),node6089[44],0.5199999999999945,41.75
S2_VR_Abeta_39  (S2_VR),node6090[53],0.5324999999999942,51.0
S2_VR_Abeta_4  (S2_VR),node6055[47],0.4874999999999951,51.0
S2_VR_Abeta_40  (S2_VR),node6091[37],0.5124999999999946,34.25
S2_VR_Abeta_41  (S2_VR),node6092[41],0.4974999999999949,41.0
S2_VR_Abeta_42  (S2_VR),node6093[48],0.5249999999999944,47.0
S2_VR_Abeta_43  (S2_VR),node6094[58],0.6249999999999922,58.5
S2_VR_Abeta_44  (S2_VR),node6095[39],0.49499999999999494,37.25
S2_VR_Abeta_45  (S2_VR),node6096[44],0.5299999999999943,46.0
S2_VR_Abeta_46  (S2_VR),node6097[44],0.5024999999999948,44.75
S2_VR_Abeta_47  (S2_VR),node6098[41],0.5324999999999942,42.5
S2_VR_Abeta_48  (S2_VR),node6099[43],0.5524999999999938,43.5
S2_VR_Abeta_49  (S2_VR),node6100[48],0.6274999999999922,49.0
S2_VR_Abeta_5  (S2_VR),node6056[45],0.4874999999999951,33.25
S2_VR_Abeta_6  (S2_VR),node6057[52],0.5174999999999945,39.75
S2_VR_Abeta_7  (S2_VR),node6058[49],0.492499999999995,37.5
S2_VR_Abeta_8  (S2_VR),node6059[51],0.5299999999999943,38.75
S2_VR_Abeta_9  (S2_VR),node6060[49],0.5099999999999947,38.0
