Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L5_VR_Abeta_0  (L5_VR),node4451[53],0.5049999999999948,21.875
L5_VR_Abeta_1  (L5_VR),node4452[59],0.49999999999999484,24.5
L5_VR_Abeta_10  (L5_VR),node4461[60],0.5149999999999946,28.5
L5_VR_Abeta_11  (L5_VR),node4462[52],0.5199999999999945,24.375
L5_VR_Abeta_12  (L5_VR),node4463[62],0.5449999999999939,30.0
L5_VR_Abeta_13  (L5_VR),node4464[52],0.5524999999999938,24.75
L5_VR_Abeta_14  (L5_VR),node4465[58],0.48499999999999516,28.75
L5_VR_Abeta_15  (L5_VR),node4466[57],0.4874999999999951,28.5
L5_VR_Abeta_16  (L5_VR),node4467[91],0.5299999999999943,51.0
L5_VR_Abeta_17  (L5_VR),node4468[65],0.492499999999995,34.25
L5_VR_Abeta_18  (L5_VR),node4469[50],0.5224999999999944,24.875
L5_VR_Abeta_19  (L5_VR),node4470[51],0.492499999999995,25.25
L5_VR_Abeta_2  (L5_VR),node4453[59],0.6174999999999924,24.875
L5_VR_Abeta_20  (L5_VR),node4471[62],0.49499999999999494,17.625
L5_VR_Abeta_21  (L5_VR),node4472[64],0.5349999999999941,18.625
L5_VR_Abeta_22  (L5_VR),node4473[76],0.5199999999999945,22.625
L5_VR_Abeta_23  (L5_VR),node4474[55],0.49999999999999484,15.875
L5_VR_Abeta_24  (L5_VR),node4475[70],0.5149999999999946,21.375
L5_VR_Abeta_25  (L5_VR),node4476[55],0.5449999999999939,16.5
L5_VR_Abeta_26  (L5_VR),node4477[60],0.5574999999999937,18.375
L5_VR_Abeta_27  (L5_VR),node4478[67],0.5074999999999947,21.25
L5_VR_Abeta_28  (L5_VR),node4479[63],0.539999999999994,19.875
L5_VR_Abeta_29  (L5_VR),node4480[66],0.49999999999999484,21.0
L5_VR_Abeta_3  (L5_VR),node4454[64],0.48499999999999516,28.25
L5_VR_Abeta_30  (L5_VR),node4481[64],0.5374999999999941,20.5
L5_VR_Abeta_31  (L5_VR),node4482[71],0.5274999999999943,23.75
L5_VR_Abeta_32  (L5_VR),node4483[69],0.5099999999999947,22.875
L5_VR_Abeta_33  (L5_VR),node4484[67],0.5774999999999932,22.75
L5_VR_Abeta_34  (L5_VR),node4485[63],0.5374999999999941,21.625
L5_VR_Abeta_35  (L5_VR),node4486[64],0.5049999999999948,22.125
L5_VR_Abeta_36  (L5_VR),node4487[58],0.49999999999999484,20.5
L5_VR_Abeta_37  (L5_VR),node4488[57],0.5049999999999948,20.25
L5_VR_Abeta_38  (L5_VR),node4489[64],0.5024999999999948,22.75
L5_VR_Abeta_39  (L5_VR),node4490[75],0.5124999999999946,27.75
L5_VR_Abeta_4  (L5_VR),node4455[66],0.5274999999999943,29.5
L5_VR_Abeta_40  (L5_VR),node4491[53],0.49999999999999484,18.875
L5_VR_Abeta_41  (L5_VR),node4492[59],0.5099999999999947,21.75
L5_VR_Abeta_42  (L5_VR),node4493[69],0.4974999999999949,26.0
L5_VR_Abeta_43  (L5_VR),node4494[81],0.5649999999999935,33.5
L5_VR_Abeta_44  (L5_VR),node4495[55],0.5374999999999941,20.875
L5_VR_Abeta_45  (L5_VR),node4496[64],0.5049999999999948,24.875
L5_VR_Abeta_46  (L5_VR),node4497[62],0.6399999999999919,25.25
L5_VR_Abeta_47  (L5_VR),node4498[58],0.5799999999999932,23.5
L5_VR_Abeta_48  (L5_VR),node4499[60],0.5299999999999943,24.375
L5_VR_Abeta_49  (L5_VR),node4500[68],0.5124999999999946,28.75
L5_VR_Abeta_5  (L5_VR),node4456[55],0.5224999999999944,23.75
L5_VR_Abeta_6  (L5_VR),node4457[63],0.492499999999995,29.75
L5_VR_Abeta_7  (L5_VR),node4458[60],0.5099999999999947,27.75
L5_VR_Abeta_8  (L5_VR),node4459[62],0.49999999999999484,28.5
L5_VR_Abeta_9  (L5_VR),node4460[60],0.4874999999999951,27.5
