Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L5_DR_Abeta_0  (L5_DR),node4051[60],0.48999999999999505,17.125
L5_DR_Abeta_1  (L5_DR),node4052[66],0.5824999999999931,20.25
L5_DR_Abeta_10  (L5_DR),node4061[63],0.6499999999999917,27.75
L5_DR_Abeta_11  (L5_DR),node4062[55],0.5049999999999948,23.75
L5_DR_Abeta_12  (L5_DR),node4063[64],0.5049999999999948,31.0
L5_DR_Abeta_13  (L5_DR),node4064[54],0.4974999999999949,26.0
L5_DR_Abeta_14  (L5_DR),node4065[60],0.5249999999999944,31.25
L5_DR_Abeta_15  (L5_DR),node4066[69],0.5449999999999939,20.875
L5_DR_Abeta_16  (L5_DR),node4067[110],0.5324999999999942,41.5
L5_DR_Abeta_17  (L5_DR),node4068[78],0.5224999999999944,27.0
L5_DR_Abeta_18  (L5_DR),node4069[59],0.5524999999999938,19.0
L5_DR_Abeta_19  (L5_DR),node4070[60],0.5349999999999941,20.25
L5_DR_Abeta_2  (L5_DR),node4053[65],0.5674999999999935,20.375
L5_DR_Abeta_20  (L5_DR),node4071[59],0.5574999999999937,20.375
L5_DR_Abeta_21  (L5_DR),node4072[61],0.5074999999999947,22.25
L5_DR_Abeta_22  (L5_DR),node4073[71],0.49999999999999484,28.75
L5_DR_Abeta_23  (L5_DR),node4074[51],0.49499999999999494,19.0
L5_DR_Abeta_24  (L5_DR),node4075[65],0.682499999999991,27.75
L5_DR_Abeta_25  (L5_DR),node4076[51],0.5049999999999948,20.875
L5_DR_Abeta_26  (L5_DR),node4077[55],0.5799999999999932,24.25
L5_DR_Abeta_27  (L5_DR),node4078[61],0.4824999999999952,28.25
L5_DR_Abeta_28  (L5_DR),node4079[57],0.4824999999999952,28.0
L5_DR_Abeta_29  (L5_DR),node4080[59],0.5024999999999948,30.5
L5_DR_Abeta_3  (L5_DR),node4054[71],0.5049999999999948,24.125
L5_DR_Abeta_30  (L5_DR),node4081[67],0.5049999999999948,20.25
L5_DR_Abeta_31  (L5_DR),node4082[74],0.5574999999999937,23.375
L5_DR_Abeta_32  (L5_DR),node4083[71],0.5024999999999948,23.25
L5_DR_Abeta_33  (L5_DR),node4084[69],0.5999999999999928,23.625
L5_DR_Abeta_34  (L5_DR),node4085[64],0.5299999999999943,21.75
L5_DR_Abeta_35  (L5_DR),node4086[65],0.5774999999999932,23.375
L5_DR_Abeta_36  (L5_DR),node4087[59],0.5149999999999946,21.75
L5_DR_Abeta_37  (L5_DR),node4088[57],0.5074999999999947,21.125
L5_DR_Abeta_38  (L5_DR),node4089[63],0.5124999999999946,25.75
L5_DR_Abeta_39  (L5_DR),node4090[73],0.5349999999999941,32.75
L5_DR_Abeta_4  (L5_DR),node4055[73],0.5299999999999943,26.5
L5_DR_Abeta_40  (L5_DR),node4091[51],0.5024999999999948,20.625
L5_DR_Abeta_41  (L5_DR),node4092[57],0.5474999999999939,24.875
L5_DR_Abeta_42  (L5_DR),node4093[66],0.5049999999999948,32.75
L5_DR_Abeta_43  (L5_DR),node4094[78],0.5674999999999935,42.0
L5_DR_Abeta_44  (L5_DR),node4095[52],0.5074999999999947,26.0
L5_DR_Abeta_45  (L5_DR),node4096[70],0.4974999999999949,21.0
L5_DR_Abeta_46  (L5_DR),node4097[69],0.5024999999999948,21.75
L5_DR_Abeta_47  (L5_DR),node4098[64],0.5074999999999947,20.375
L5_DR_Abeta_48  (L5_DR),node4099[66],0.5324999999999942,22.25
L5_DR_Abeta_49  (L5_DR),node4100[73],0.6074999999999926,25.75
L5_DR_Abeta_5  (L5_DR),node4056[60],0.5074999999999947,20.875
L5_DR_Abeta_6  (L5_DR),node4057[69],0.5024999999999948,25.75
L5_DR_Abeta_7  (L5_DR),node4058[65],0.5049999999999948,25.25
L5_DR_Abeta_8  (L5_DR),node4059[66],0.5049999999999948,26.5
L5_DR_Abeta_9  (L5_DR),node4060[64],0.49999999999999484,27.75
