Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S2_DL_Abeta_0  (S2_DL),node5851[39],0.5199999999999945,42.0
S2_DL_Abeta_1  (S2_DL),node5852[43],0.5124999999999946,45.5
S2_DL_Abeta_10  (S2_DL),node5861[45],0.48999999999999505,51.5
S2_DL_Abeta_11  (S2_DL),node5862[40],0.5549999999999937,43.25
S2_DL_Abeta_12  (S2_DL),node5863[48],0.4874999999999951,51.0
S2_DL_Abeta_13  (S2_DL),node5864[41],0.6224999999999923,39.5
S2_DL_Abeta_14  (S2_DL),node5865[47],0.539999999999994,46.5
S2_DL_Abeta_15  (S2_DL),node5866[47],0.5199999999999945,43.25
S2_DL_Abeta_16  (S2_DL),node5867[76],0.589999999999993,80.0
S2_DL_Abeta_17  (S2_DL),node5868[56],0.48999999999999505,53.0
S2_DL_Abeta_18  (S2_DL),node5869[43],0.492499999999995,35.0
S2_DL_Abeta_19  (S2_DL),node5870[45],0.49999999999999484,36.0
S2_DL_Abeta_2  (S2_DL),node5853[44],0.5124999999999946,46.5
S2_DL_Abeta_20  (S2_DL),node5871[40],0.5074999999999947,43.75
S2_DL_Abeta_21  (S2_DL),node5872[42],0.5224999999999944,44.5
S2_DL_Abeta_22  (S2_DL),node5873[50],0.5124999999999946,53.5
S2_DL_Abeta_23  (S2_DL),node5874[37],0.6174999999999924,35.0
S2_DL_Abeta_24  (S2_DL),node5875[49],0.5599999999999936,49.0
S2_DL_Abeta_25  (S2_DL),node5876[39],0.5049999999999948,34.25
S2_DL_Abeta_26  (S2_DL),node5877[43],0.5174999999999945,37.25
S2_DL_Abeta_27  (S2_DL),node5878[49],0.5349999999999941,44.0
S2_DL_Abeta_28  (S2_DL),node5879[47],0.5549999999999937,38.5
S2_DL_Abeta_29  (S2_DL),node5880[49],0.5124999999999946,40.5
S2_DL_Abeta_3  (S2_DL),node5854[49],0.5324999999999942,49.25
S2_DL_Abeta_30  (S2_DL),node5881[43],0.5049999999999948,48.25
S2_DL_Abeta_31  (S2_DL),node5882[49],0.492499999999995,57.0
S2_DL_Abeta_32  (S2_DL),node5883[48],0.4824999999999952,53.0
S2_DL_Abeta_33  (S2_DL),node5884[47],0.5299999999999943,46.5
S2_DL_Abeta_34  (S2_DL),node5885[45],0.539999999999994,42.75
S2_DL_Abeta_35  (S2_DL),node5886[47],0.5299999999999943,44.25
S2_DL_Abeta_36  (S2_DL),node5887[43],0.5499999999999938,37.0
S2_DL_Abeta_37  (S2_DL),node5888[43],0.6074999999999926,36.0
S2_DL_Abeta_38  (S2_DL),node5889[49],0.5149999999999946,41.5
S2_DL_Abeta_39  (S2_DL),node5890[58],0.5174999999999945,50.5
S2_DL_Abeta_4  (S2_DL),node5855[52],0.48499999999999516,53.5
S2_DL_Abeta_40  (S2_DL),node5891[36],0.5099999999999947,38.75
S2_DL_Abeta_41  (S2_DL),node5892[42],0.5274999999999943,46.0
S2_DL_Abeta_42  (S2_DL),node5893[49],0.5199999999999945,53.0
S2_DL_Abeta_43  (S2_DL),node5894[61],0.5499999999999938,69.0
S2_DL_Abeta_44  (S2_DL),node5895[41],0.5074999999999947,38.0
S2_DL_Abeta_45  (S2_DL),node5896[48],0.5149999999999946,44.25
S2_DL_Abeta_46  (S2_DL),node5897[48],0.5374999999999941,42.5
S2_DL_Abeta_47  (S2_DL),node5898[46],0.5274999999999943,40.0
S2_DL_Abeta_48  (S2_DL),node5899[48],0.5499999999999938,40.5
S2_DL_Abeta_49  (S2_DL),node5900[55],0.5024999999999948,46.75
S2_DL_Abeta_5  (S2_DL),node5856[43],0.5049999999999948,38.5
S2_DL_Abeta_6  (S2_DL),node5857[51],0.5974999999999928,48.0
S2_DL_Abeta_7  (S2_DL),node5858[49],0.5174999999999945,43.25
S2_DL_Abeta_8  (S2_DL),node5859[51],0.7124999999999904,43.25
S2_DL_Abeta_9  (S2_DL),node5860[50],0.4974999999999949,40.75
