Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S2_VL_Adelta_0  (S2_VL),node6301[118],0.4874999999999951,260.0
S2_VL_Adelta_1  (S2_VL),node6302[147],0.4599999999999957,326.0
S2_VL_Adelta_10  (S2_VL),node6311[187],0.43749999999999617,308.0
S2_VL_Adelta_11  (S2_VL),node6312[178],0.44249999999999606,286.0
S2_VL_Adelta_12  (S2_VL),internode6313[138],0.4024999999999969,216.0
S2_VL_Adelta_13  (S2_VL),node6314[111],0.5049999999999948,181.0
S2_VL_Adelta_14  (S2_VL),node6315[124],0.45249999999999585,202.0
S2_VL_Adelta_15  (S2_VL),node6316[143],0.43749999999999617,238.0
S2_VL_Adelta_16  (S2_VL),node6317[112],0.4599999999999957,186.0
S2_VL_Adelta_17  (S2_VL),node6318[136],0.5349999999999941,226.0
S2_VL_Adelta_18  (S2_VL),node6319[145],0.48999999999999505,238.0
S2_VL_Adelta_19  (S2_VL),node6320[139],0.45249999999999585,230.0
S2_VL_Adelta_2  (S2_VL),internode6303[123],0.397499999999997,264.0
S2_VL_Adelta_20  (S2_VL),node6321[142],0.45749999999999574,244.0
S2_VL_Adelta_21  (S2_VL),node6322[134],0.47999999999999526,232.0
S2_VL_Adelta_22  (S2_VL),internode6323[155],0.397499999999997,264.0
S2_VL_Adelta_23  (S2_VL),node6324[132],0.46749999999999553,226.0
S2_VL_Adelta_24  (S2_VL),internode6325[154],0.4024999999999969,260.0
S2_VL_Adelta_25  (S2_VL),node6326[166],0.45249999999999585,302.0
S2_VL_Adelta_26  (S2_VL),node6327[117],0.47999999999999526,210.0
S2_VL_Adelta_27  (S2_VL),node6328[112],0.4549999999999958,204.0
S2_VL_Adelta_28  (S2_VL),node6329[110],0.46249999999999564,202.0
S2_VL_Adelta_29  (S2_VL),internode6330[125],0.3949999999999971,224.0
S2_VL_Adelta_3  (S2_VL),node6304[146],0.4499999999999959,330.0
S2_VL_Adelta_30  (S2_VL),internode6331[126],0.3949999999999971,230.0
S2_VL_Adelta_31  (S2_VL),node6332[109],0.47999999999999526,204.0
S2_VL_Adelta_32  (S2_VL),node6333[139],0.4699999999999955,262.0
S2_VL_Adelta_33  (S2_VL),node6334[117],0.4824999999999952,220.0
S2_VL_Adelta_34  (S2_VL),internode6335[115],0.39249999999999713,210.0
S2_VL_Adelta_35  (S2_VL),node6336[108],0.4399999999999961,216.0
S2_VL_Adelta_36  (S2_VL),node6337[154],0.43749999999999617,312.0
S2_VL_Adelta_37  (S2_VL),node6338[148],0.4599999999999957,290.0
S2_VL_Adelta_38  (S2_VL),node6339[137],0.4699999999999955,272.0
S2_VL_Adelta_39  (S2_VL),internode6340[126],0.3899999999999972,242.0
S2_VL_Adelta_4  (S2_VL),node6305[123],0.4824999999999952,266.0
S2_VL_Adelta_40  (S2_VL),node6341[125],0.44749999999999596,258.0
S2_VL_Adelta_41  (S2_VL),node6342[151],0.4599999999999957,314.0
S2_VL_Adelta_42  (S2_VL),node6343[140],0.44749999999999596,284.0
S2_VL_Adelta_43  (S2_VL),node6344[122],0.4974999999999949,252.0
S2_VL_Adelta_44  (S2_VL),node6345[110],0.4499999999999959,224.0
S2_VL_Adelta_45  (S2_VL),node6346[103],0.43749999999999617,218.0
S2_VL_Adelta_46  (S2_VL),node6347[155],0.44249999999999606,322.0
S2_VL_Adelta_47  (S2_VL),node6348[141],0.4549999999999958,298.0
S2_VL_Adelta_48  (S2_VL),node6349[122],0.49499999999999494,260.0
S2_VL_Adelta_49  (S2_VL),node6350[160],0.47499999999999537,332.0
S2_VL_Adelta_5  (S2_VL),node6306[177],0.5124999999999946,278.0
S2_VL_Adelta_6  (S2_VL),node6307[133],0.5149999999999946,210.0
S2_VL_Adelta_7  (S2_VL),node6308[112],0.4499999999999959,176.0
S2_VL_Adelta_8  (S2_VL),node6309[162],0.44249999999999606,258.0
S2_VL_Adelta_9  (S2_VL),node6310[148],0.4774999999999953,232.0
