Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L1_DL_C_0  (L1_DL),section1151[1123],6.157499999999846,1648.0
L1_DL_C_1  (L1_DL),section1152[944],8.169999999999566,2112.0
L1_DL_C_10  (L1_DL),section1161[1055],2.8125000000000897,1440.0
L1_DL_C_11  (L1_DL),section1162[929],1.762499999999968,1480.0
L1_DL_C_12  (L1_DL),section1163[1080],4.820000000000112,1456.0
L1_DL_C_13  (L1_DL),section1164[1120],1.6524999999999703,1456.0
L1_DL_C_14  (L1_DL),section1165[958],1.6374999999999706,1416.0
L1_DL_C_15  (L1_DL),section1166[987],1.9724999999999635,1680.0
L1_DL_C_16  (L1_DL),section1167[1180],1.6524999999999703,2224.0
L1_DL_C_17  (L1_DL),section1168[1200],1.6524999999999703,2832.0
L1_DL_C_18  (L1_DL),section1169[1167],8.009999999999485,2192.0
L1_DL_C_19  (L1_DL),section1170[929],6.052499999999867,2720.0
L1_DL_C_2  (L1_DL),section1153[1001],4.937500000000089,2800.0
L1_DL_C_20  (L1_DL),section1171[970],1.6524999999999703,1464.0
L1_DL_C_21  (L1_DL),section1172[977],3.2450000000001573,864.0
L1_DL_C_22  (L1_DL),section1173[1000],3.525000000000201,1088.0
L1_DL_C_23  (L1_DL),section1174[1021],3.2650000000001604,1088.0
L1_DL_C_24  (L1_DL),section1175[1044],1.6499999999999704,1320.0
L1_DL_C_25  (L1_DL),section1176[1062],1.6524999999999703,1480.0
L1_DL_C_26  (L1_DL),section1177[1086],1.6524999999999703,1368.0
L1_DL_C_27  (L1_DL),section1178[945],1.5799999999999719,1152.0
L1_DL_C_28  (L1_DL),section1179[1116],2.397500000000025,1488.0
L1_DL_C_29  (L1_DL),section1180[973],1.6474999999999704,1112.0
L1_DL_C_3  (L1_DL),section1154[1220],5.297500000000017,2240.0
L1_DL_C_30  (L1_DL),section1181[1162],1.6524999999999703,2240.0
L1_DL_C_31  (L1_DL),section1182[990],1.712499999999969,2192.0
L1_DL_C_32  (L1_DL),section1183[939],3.677500000000225,2976.0
L1_DL_C_33  (L1_DL),section1184[1216],1.6524999999999703,2848.0
L1_DL_C_34  (L1_DL),section1185[969],5.907499999999896,2560.0
L1_DL_C_35  (L1_DL),section1186[950],4.367500000000202,1112.0
L1_DL_C_36  (L1_DL),section1187[983],3.1825000000001475,840.0
L1_DL_C_37  (L1_DL),section1188[1001],2.8175000000000905,1024.0
L1_DL_C_38  (L1_DL),section1189[1014],3.402500000000182,1072.0
L1_DL_C_39  (L1_DL),section1190[1042],2.5675000000000514,848.0
L1_DL_C_4  (L1_DL),section1155[1083],5.752499999999927,2112.0
L1_DL_C_40  (L1_DL),section1191[1064],1.6499999999999704,1328.0
L1_DL_C_41  (L1_DL),section1192[1086],1.6524999999999703,1600.0
L1_DL_C_42  (L1_DL),section1193[1094],2.8500000000000956,1576.0
L1_DL_C_43  (L1_DL),section1194[1083],6.0749999999998625,1304.0
L1_DL_C_44  (L1_DL),section1195[976],1.5399999999999727,1336.0
L1_DL_C_45  (L1_DL),section1196[1162],1.6499999999999704,2096.0
L1_DL_C_46  (L1_DL),section1197[995],1.9174999999999647,2496.0
L1_DL_C_47  (L1_DL),section1198[933],3.0175000000001218,2752.0
L1_DL_C_48  (L1_DL),section1199[994],2.8100000000000893,2672.0
L1_DL_C_49  (L1_DL),section1200[1181],9.987500000000496,2384.0
L1_DL_C_5  (L1_DL),section1156[955],5.257500000000025,1440.0
L1_DL_C_6  (L1_DL),section1157[990],1.6524999999999703,1256.0
L1_DL_C_7  (L1_DL),section1158[1006],1.6524999999999703,1072.0
L1_DL_C_8  (L1_DL),section1159[973],9.997500000000501,1088.0
L1_DL_C_9  (L1_DL),section1160[1048],1.6499999999999704,1288.0
