Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L2_VL_Adelta_0  (L2_VL),node2301[218],0.44749999999999596,59.5
L2_VL_Adelta_1  (L2_VL),node2302[271],0.4874999999999951,72.5
L2_VL_Adelta_10  (L2_VL),node2311[306],0.49499999999999494,83.5
L2_VL_Adelta_11  (L2_VL),node2312[295],0.4599999999999957,74.5
L2_VL_Adelta_12  (L2_VL),node2313[223],0.4824999999999952,57.0
L2_VL_Adelta_13  (L2_VL),node2314[186],0.5074999999999947,49.75
L2_VL_Adelta_14  (L2_VL),internode2315[211],0.39249999999999713,52.5
L2_VL_Adelta_15  (L2_VL),node2316[242],0.44749999999999596,61.0
L2_VL_Adelta_16  (L2_VL),node2317[190],0.45249999999999585,49.75
L2_VL_Adelta_17  (L2_VL),node2318[231],0.4599999999999957,59.0
L2_VL_Adelta_18  (L2_VL),node2319[247],0.44249999999999606,65.5
L2_VL_Adelta_19  (L2_VL),node2320[237],0.4499999999999959,60.0
L2_VL_Adelta_2  (L2_VL),node2303[221],0.45249999999999585,60.0
L2_VL_Adelta_20  (L2_VL),internode2321[248],0.39999999999999697,64.5
L2_VL_Adelta_21  (L2_VL),node2322[235],0.46749999999999553,60.0
L2_VL_Adelta_22  (L2_VL),internode2323[268],0.397499999999997,68.0
L2_VL_Adelta_23  (L2_VL),node2324[232],0.4399999999999961,59.5
L2_VL_Adelta_24  (L2_VL),node2325[264],0.5624999999999936,66.5
L2_VL_Adelta_25  (L2_VL),node2326[295],0.4774999999999953,75.0
L2_VL_Adelta_26  (L2_VL),node2327[208],0.4349999999999962,55.5
L2_VL_Adelta_27  (L2_VL),node2328[202],0.4699999999999955,54.0
L2_VL_Adelta_28  (L2_VL),node2329[199],0.4399999999999961,52.5
L2_VL_Adelta_29  (L2_VL),node2330[217],0.4349999999999962,57.5
L2_VL_Adelta_3  (L2_VL),node2304[267],0.4824999999999952,72.5
L2_VL_Adelta_30  (L2_VL),node2331[227],0.4824999999999952,63.0
L2_VL_Adelta_31  (L2_VL),node2332[199],0.5174999999999945,53.5
L2_VL_Adelta_32  (L2_VL),node2333[255],0.4549999999999958,70.0
L2_VL_Adelta_33  (L2_VL),node2334[214],0.43749999999999617,58.0
L2_VL_Adelta_34  (L2_VL),node2335[206],0.4974999999999949,59.5
L2_VL_Adelta_35  (L2_VL),internode2336[207],0.3899999999999972,61.0
L2_VL_Adelta_36  (L2_VL),node2337[288],0.4399999999999961,80.5
L2_VL_Adelta_37  (L2_VL),node2338[274],0.45249999999999585,75.0
L2_VL_Adelta_38  (L2_VL),node2339[257],0.46749999999999553,73.5
L2_VL_Adelta_39  (L2_VL),node2340[206],0.48499999999999516,63.5
L2_VL_Adelta_4  (L2_VL),node2305[227],0.5049999999999948,62.0
L2_VL_Adelta_40  (L2_VL),node2341[214],0.4499999999999959,67.0
L2_VL_Adelta_41  (L2_VL),node2342[258],0.44749999999999596,80.0
L2_VL_Adelta_42  (L2_VL),node2343[238],0.45249999999999585,74.0
L2_VL_Adelta_43  (L2_VL),node2344[211],0.47499999999999537,64.5
L2_VL_Adelta_44  (L2_VL),node2345[189],0.4349999999999962,57.0
L2_VL_Adelta_45  (L2_VL),node2346[182],0.5124999999999946,55.5
L2_VL_Adelta_46  (L2_VL),node2347[271],0.5074999999999947,82.5
L2_VL_Adelta_47  (L2_VL),internode2348[251],0.4024999999999969,73.5
L2_VL_Adelta_48  (L2_VL),node2349[218],0.4774999999999953,63.5
L2_VL_Adelta_49  (L2_VL),node2350[282],0.4724999999999954,86.0
L2_VL_Adelta_5  (L2_VL),node2306[287],0.4399999999999961,83.5
L2_VL_Adelta_6  (L2_VL),node2307[216],0.4324999999999963,68.0
L2_VL_Adelta_7  (L2_VL),internode2308[184],0.3949999999999971,51.0
L2_VL_Adelta_8  (L2_VL),internode2309[267],0.397499999999997,70.5
L2_VL_Adelta_9  (L2_VL),node2310[239],0.44749999999999596,62.5
