Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L5_VR_Aalpha_0  (L5_VR),node4401[41],0.5949999999999929,9.875
L5_VR_Aalpha_1  (L5_VR),node4402[41],0.6224999999999923,9.625
L5_VR_Aalpha_10  (L5_VR),node4411[44],0.6224999999999923,12.125
L5_VR_Aalpha_11  (L5_VR),node4412[37],0.6099999999999925,9.8125
L5_VR_Aalpha_12  (L5_VR),node4413[45],0.7249999999999901,12.625
L5_VR_Aalpha_13  (L5_VR),node4414[37],0.5824999999999931,10.3125
L5_VR_Aalpha_14  (L5_VR),node4415[44],0.6074999999999926,12.625
L5_VR_Aalpha_15  (L5_VR),node4416[40],0.6274999999999922,11.125
L5_VR_Aalpha_16  (L5_VR),node4417[41],0.587499999999993,12.0
L5_VR_Aalpha_17  (L5_VR),node4418[44],0.6149999999999924,12.875
L5_VR_Aalpha_18  (L5_VR),node4419[45],0.5724999999999933,13.75
L5_VR_Aalpha_19  (L5_VR),node4420[40],0.637499999999992,11.5625
L5_VR_Aalpha_2  (L5_VR),node4403[39],0.6624999999999914,9.125
L5_VR_Aalpha_20  (L5_VR),node4421[47],0.6574999999999915,7.6875
L5_VR_Aalpha_21  (L5_VR),node4422[51],0.5724999999999933,8.8125
L5_VR_Aalpha_22  (L5_VR),node4423[52],0.5799999999999932,9.1875
L5_VR_Aalpha_23  (L5_VR),node4424[53],0.6224999999999923,9.5
L5_VR_Aalpha_24  (L5_VR),node4425[48],0.5774999999999932,8.25
L5_VR_Aalpha_25  (L5_VR),node4426[45],0.6424999999999919,7.6875
L5_VR_Aalpha_26  (L5_VR),node4427[50],0.7874999999999888,9.375
L5_VR_Aalpha_27  (L5_VR),node4428[45],0.589999999999993,8.0
L5_VR_Aalpha_28  (L5_VR),node4429[54],0.6699999999999913,10.1875
L5_VR_Aalpha_29  (L5_VR),node4430[47],0.6099999999999925,8.625
L5_VR_Aalpha_3  (L5_VR),node4404[47],0.684999999999991,12.0
L5_VR_Aalpha_30  (L5_VR),node4431[46],0.684999999999991,8.875
L5_VR_Aalpha_31  (L5_VR),node4432[54],0.6649999999999914,10.4375
L5_VR_Aalpha_32  (L5_VR),node4433[70],0.5699999999999934,14.25
L5_VR_Aalpha_33  (L5_VR),node4434[42],0.6124999999999925,8.1875
L5_VR_Aalpha_34  (L5_VR),node4435[53],0.6699999999999913,10.8125
L5_VR_Aalpha_35  (L5_VR),node4436[63],0.5649999999999935,13.375
L5_VR_Aalpha_36  (L5_VR),node4437[47],0.5974999999999928,9.8125
L5_VR_Aalpha_37  (L5_VR),node4438[44],0.6599999999999915,8.875
L5_VR_Aalpha_38  (L5_VR),node4439[52],0.8099999999999883,11.25
L5_VR_Aalpha_39  (L5_VR),node4440[44],0.8749999999999869,8.875
L5_VR_Aalpha_4  (L5_VR),node4405[44],0.5999999999999928,11.125
L5_VR_Aalpha_40  (L5_VR),node4441[44],0.5924999999999929,9.6875
L5_VR_Aalpha_41  (L5_VR),node4442[46],0.6024999999999927,9.8125
L5_VR_Aalpha_42  (L5_VR),node4443[49],0.6099999999999925,10.875
L5_VR_Aalpha_43  (L5_VR),node4444[51],0.6324999999999921,11.625
L5_VR_Aalpha_44  (L5_VR),node4445[40],0.6724999999999912,8.875
L5_VR_Aalpha_45  (L5_VR),node4446[42],0.6024999999999927,9.1875
L5_VR_Aalpha_46  (L5_VR),node4447[48],0.6574999999999915,11.5625
L5_VR_Aalpha_47  (L5_VR),node4448[42],0.6224999999999923,9.9375
L5_VR_Aalpha_48  (L5_VR),node4449[45],0.6399999999999919,10.5
L5_VR_Aalpha_49  (L5_VR),node4450[46],0.5849999999999931,10.8125
L5_VR_Aalpha_5  (L5_VR),node4406[42],0.6074999999999926,10.5625
L5_VR_Aalpha_6  (L5_VR),node4407[43],0.634999999999992,11.125
L5_VR_Aalpha_7  (L5_VR),node4408[48],0.5624999999999936,13.125
L5_VR_Aalpha_8  (L5_VR),node4409[39],0.5924999999999929,9.75
L5_VR_Aalpha_9  (L5_VR),node4410[40],0.5824999999999931,10.125
