Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S2_DR_Abeta_0  (S2_DR),node5651[38],0.539999999999994,39.25
S2_DR_Abeta_1  (S2_DR),node5652[43],0.4974999999999949,44.25
S2_DR_Abeta_10  (S2_DR),node5661[45],0.4824999999999952,50.5
S2_DR_Abeta_11  (S2_DR),node5662[40],0.5699999999999934,40.25
S2_DR_Abeta_12  (S2_DR),node5663[48],0.5224999999999944,48.25
S2_DR_Abeta_13  (S2_DR),node5664[41],0.49999999999999484,40.0
S2_DR_Abeta_14  (S2_DR),node5665[47],0.6174999999999924,45.0
S2_DR_Abeta_15  (S2_DR),node5666[47],0.5124999999999946,44.25
S2_DR_Abeta_16  (S2_DR),node5667[77],0.5799999999999932,77.0
S2_DR_Abeta_17  (S2_DR),node5668[55],0.5324999999999942,50.5
S2_DR_Abeta_18  (S2_DR),node5669[43],0.5349999999999941,35.0
S2_DR_Abeta_19  (S2_DR),node5670[44],0.5699999999999934,34.0
S2_DR_Abeta_2  (S2_DR),node5653[44],0.5974999999999928,45.25
S2_DR_Abeta_20  (S2_DR),node5671[40],0.5149999999999946,43.75
S2_DR_Abeta_21  (S2_DR),node5672[42],0.5924999999999929,44.5
S2_DR_Abeta_22  (S2_DR),node5673[50],0.5049999999999948,52.0
S2_DR_Abeta_23  (S2_DR),node5674[37],0.6049999999999927,33.75
S2_DR_Abeta_24  (S2_DR),node5675[49],0.5199999999999945,48.0
S2_DR_Abeta_25  (S2_DR),node5676[39],0.4874999999999951,33.25
S2_DR_Abeta_26  (S2_DR),node5677[43],0.542499999999994,37.5
S2_DR_Abeta_27  (S2_DR),node5678[48],0.5924999999999929,40.5
S2_DR_Abeta_28  (S2_DR),node5679[46],0.5224999999999944,37.0
S2_DR_Abeta_29  (S2_DR),node5680[50],0.4974999999999949,39.75
S2_DR_Abeta_3  (S2_DR),node5654[48],0.5449999999999939,46.0
S2_DR_Abeta_30  (S2_DR),node5681[43],0.5049999999999948,47.75
S2_DR_Abeta_31  (S2_DR),node5682[48],0.49499999999999494,51.0
S2_DR_Abeta_32  (S2_DR),node5683[47],0.5249999999999944,47.5
S2_DR_Abeta_33  (S2_DR),node5684[48],0.5174999999999945,48.75
S2_DR_Abeta_34  (S2_DR),node5685[45],0.5474999999999939,43.0
S2_DR_Abeta_35  (S2_DR),node5686[46],0.5024999999999948,40.75
S2_DR_Abeta_36  (S2_DR),node5687[43],0.6149999999999924,36.75
S2_DR_Abeta_37  (S2_DR),node5688[43],0.542499999999994,35.0
S2_DR_Abeta_38  (S2_DR),node5689[49],0.5024999999999948,40.5
S2_DR_Abeta_39  (S2_DR),node5690[58],0.5999999999999928,49.75
S2_DR_Abeta_4  (S2_DR),node5655[51],0.5049999999999948,50.5
S2_DR_Abeta_40  (S2_DR),node5691[36],0.49499999999999494,37.25
S2_DR_Abeta_41  (S2_DR),node5692[41],0.5124999999999946,42.25
S2_DR_Abeta_42  (S2_DR),node5693[49],0.5124999999999946,49.5
S2_DR_Abeta_43  (S2_DR),node5694[60],0.5049999999999948,62.5
S2_DR_Abeta_44  (S2_DR),node5695[41],0.5549999999999937,38.0
S2_DR_Abeta_45  (S2_DR),node5696[48],0.5124999999999946,45.75
S2_DR_Abeta_46  (S2_DR),node5697[48],0.5099999999999947,43.75
S2_DR_Abeta_47  (S2_DR),node5698[45],0.49999999999999484,37.5
S2_DR_Abeta_48  (S2_DR),node5699[48],0.5824999999999931,40.5
S2_DR_Abeta_49  (S2_DR),node5700[54],0.5224999999999944,44.5
S2_DR_Abeta_5  (S2_DR),node5656[43],0.5574999999999937,37.5
S2_DR_Abeta_6  (S2_DR),node5657[51],0.542499999999994,45.75
S2_DR_Abeta_7  (S2_DR),node5658[49],0.542499999999994,41.0
S2_DR_Abeta_8  (S2_DR),node5659[52],0.5124999999999946,44.25
S2_DR_Abeta_9  (S2_DR),node5660[50],0.5099999999999947,39.25
