Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L4_VL_Aalpha_0  (L4_VL),node3801[48],0.5649999999999935,7.375
L4_VL_Aalpha_1  (L4_VL),node3802[48],0.6224999999999923,7.3125
L4_VL_Aalpha_10  (L4_VL),node3811[54],0.7024999999999906,8.1875
L4_VL_Aalpha_11  (L4_VL),node3812[46],0.5549999999999937,6.6875
L4_VL_Aalpha_12  (L4_VL),node3813[56],0.7199999999999902,8.5
L4_VL_Aalpha_13  (L4_VL),node3814[47],0.5549999999999937,6.75
L4_VL_Aalpha_14  (L4_VL),node3815[56],0.6699999999999913,8.0625
L4_VL_Aalpha_15  (L4_VL),node3816[51],0.6299999999999921,7.125
L4_VL_Aalpha_16  (L4_VL),node3817[53],0.5599999999999936,7.5
L4_VL_Aalpha_17  (L4_VL),node3818[56],0.5624999999999936,8.1875
L4_VL_Aalpha_18  (L4_VL),node3819[59],0.5699999999999934,8.375
L4_VL_Aalpha_19  (L4_VL),node3820[52],0.6024999999999927,7.1875
L4_VL_Aalpha_2  (L4_VL),node3803[45],0.6399999999999919,6.875
L4_VL_Aalpha_20  (L4_VL),node3821[50],0.777499999999989,6.9375
L4_VL_Aalpha_21  (L4_VL),node3822[55],0.7174999999999903,7.6875
L4_VL_Aalpha_22  (L4_VL),node3823[57],0.589999999999993,7.8125
L4_VL_Aalpha_23  (L4_VL),node3824[58],0.6974999999999907,8.0
L4_VL_Aalpha_24  (L4_VL),node3825[52],0.5699999999999934,7.0625
L4_VL_Aalpha_25  (L4_VL),node3826[49],0.634999999999992,6.5625
L4_VL_Aalpha_26  (L4_VL),node3827[56],0.5674999999999935,7.625
L4_VL_Aalpha_27  (L4_VL),node3828[50],0.5524999999999938,6.5
L4_VL_Aalpha_28  (L4_VL),node3829[61],0.6049999999999927,8.0625
L4_VL_Aalpha_29  (L4_VL),node3830[53],0.5799999999999932,6.8125
L4_VL_Aalpha_3  (L4_VL),node3804[56],0.587499999999993,8.8125
L4_VL_Aalpha_30  (L4_VL),node3831[53],0.5649999999999935,6.75
L4_VL_Aalpha_31  (L4_VL),node3832[61],0.589999999999993,8.0625
L4_VL_Aalpha_32  (L4_VL),node3833[80],0.6749999999999912,10.75
L4_VL_Aalpha_33  (L4_VL),node3834[49],0.7149999999999903,5.96875
L4_VL_Aalpha_34  (L4_VL),node3835[61],0.5674999999999935,8.0
L4_VL_Aalpha_35  (L4_VL),node3836[73],0.7149999999999903,9.6875
L4_VL_Aalpha_36  (L4_VL),node3837[56],0.8174999999999881,6.75
L4_VL_Aalpha_37  (L4_VL),node3838[52],0.6049999999999927,6.25
L4_VL_Aalpha_38  (L4_VL),node3839[62],0.5699999999999934,7.8125
L4_VL_Aalpha_39  (L4_VL),node3840[52],0.6099999999999925,6.25
L4_VL_Aalpha_4  (L4_VL),node3805[52],0.5799999999999932,8.0
L4_VL_Aalpha_40  (L4_VL),node3841[53],0.6149999999999924,6.5625
L4_VL_Aalpha_41  (L4_VL),node3842[51],0.6199999999999923,8.25
L4_VL_Aalpha_42  (L4_VL),node3843[54],0.5699999999999934,9.125
L4_VL_Aalpha_43  (L4_VL),node3844[57],0.6049999999999927,9.5625
L4_VL_Aalpha_44  (L4_VL),node3845[45],0.5824999999999931,7.25
L4_VL_Aalpha_45  (L4_VL),node3846[47],0.7574999999999894,7.375
L4_VL_Aalpha_46  (L4_VL),node3847[55],0.5774999999999932,9.0625
L4_VL_Aalpha_47  (L4_VL),node3848[49],0.5749999999999933,7.625
L4_VL_Aalpha_48  (L4_VL),node3849[52],0.587499999999993,8.25
L4_VL_Aalpha_49  (L4_VL),node3850[53],0.6124999999999925,8.375
L4_VL_Aalpha_5  (L4_VL),node3806[51],0.5699999999999934,7.5625
L4_VL_Aalpha_6  (L4_VL),node3807[52],0.5824999999999931,7.875
L4_VL_Aalpha_7  (L4_VL),node3808[58],0.5999999999999928,9.0625
L4_VL_Aalpha_8  (L4_VL),node3809[47],0.5724999999999933,6.875
L4_VL_Aalpha_9  (L4_VL),node3810[48],0.684999999999991,7.0625
