Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
S2_DL_Aalpha_0  (S2_DL),node5801[30],0.6424999999999919,18.25
S2_DL_Aalpha_1  (S2_DL),node5802[30],0.7324999999999899,17.625
S2_DL_Aalpha_10  (S2_DL),node5811[33],0.6299999999999921,21.625
S2_DL_Aalpha_11  (S2_DL),node5812[28],0.7149999999999903,16.75
S2_DL_Aalpha_12  (S2_DL),node5813[35],0.5774999999999932,21.0
S2_DL_Aalpha_13  (S2_DL),node5814[29],0.6749999999999912,16.25
S2_DL_Aalpha_14  (S2_DL),node5815[35],0.5724999999999933,19.5
S2_DL_Aalpha_15  (S2_DL),node5816[33],0.5774999999999932,17.0
S2_DL_Aalpha_16  (S2_DL),node5817[34],0.5649999999999935,17.125
S2_DL_Aalpha_17  (S2_DL),node5818[37],0.5749999999999933,18.625
S2_DL_Aalpha_18  (S2_DL),node5819[39],0.6099999999999925,19.125
S2_DL_Aalpha_19  (S2_DL),node5820[35],0.6324999999999921,16.0
S2_DL_Aalpha_2  (S2_DL),node5803[29],0.5699999999999934,16.25
S2_DL_Aalpha_20  (S2_DL),node5821[30],0.6399999999999919,18.5
S2_DL_Aalpha_21  (S2_DL),node5822[33],0.6699999999999913,21.0
S2_DL_Aalpha_22  (S2_DL),node5823[35],0.6549999999999916,21.375
S2_DL_Aalpha_23  (S2_DL),node5824[36],0.7699999999999891,20.75
S2_DL_Aalpha_24  (S2_DL),node5825[33],0.5699999999999934,17.75
S2_DL_Aalpha_25  (S2_DL),node5826[31],0.5649999999999935,16.375
S2_DL_Aalpha_26  (S2_DL),node5827[36],0.5974999999999928,18.5
S2_DL_Aalpha_27  (S2_DL),node5828[32],0.5824999999999931,15.25
S2_DL_Aalpha_28  (S2_DL),node5829[40],0.5974999999999928,19.375
S2_DL_Aalpha_29  (S2_DL),node5830[35],0.5849999999999931,15.75
S2_DL_Aalpha_3  (S2_DL),node5804[36],0.5949999999999929,21.0
S2_DL_Aalpha_30  (S2_DL),node5831[31],0.6599999999999915,19.75
S2_DL_Aalpha_31  (S2_DL),node5832[37],0.6224999999999923,24.0
S2_DL_Aalpha_32  (S2_DL),node5833[48],0.5949999999999929,31.0
S2_DL_Aalpha_33  (S2_DL),node5834[30],0.6874999999999909,16.125
S2_DL_Aalpha_34  (S2_DL),node5835[38],0.6324999999999921,21.25
S2_DL_Aalpha_35  (S2_DL),node5836[46],0.5524999999999938,25.75
S2_DL_Aalpha_36  (S2_DL),node5837[35],0.6749999999999912,17.5
S2_DL_Aalpha_37  (S2_DL),node5838[33],0.6049999999999927,15.75
S2_DL_Aalpha_38  (S2_DL),node5839[40],0.7149999999999903,19.5
S2_DL_Aalpha_39  (S2_DL),node5840[34],0.5599999999999936,15.25
S2_DL_Aalpha_4  (S2_DL),node5805[34],0.5949999999999929,18.375
S2_DL_Aalpha_40  (S2_DL),node5841[31],0.589999999999993,19.5
S2_DL_Aalpha_41  (S2_DL),node5842[32],0.682499999999991,19.375
S2_DL_Aalpha_42  (S2_DL),node5843[35],0.589999999999993,21.25
S2_DL_Aalpha_43  (S2_DL),node5844[38],0.6674999999999913,22.375
S2_DL_Aalpha_44  (S2_DL),node5845[30],0.6024999999999927,15.875
S2_DL_Aalpha_45  (S2_DL),node5846[31],0.7499999999999896,16.25
S2_DL_Aalpha_46  (S2_DL),node5847[38],0.634999999999992,19.875
S2_DL_Aalpha_47  (S2_DL),node5848[33],0.5824999999999931,15.625
S2_DL_Aalpha_48  (S2_DL),node5849[36],0.637499999999992,16.625
S2_DL_Aalpha_49  (S2_DL),node5850[37],0.5949999999999929,16.75
S2_DL_Aalpha_5  (S2_DL),node5806[33],0.7549999999999895,17.125
S2_DL_Aalpha_6  (S2_DL),node5807[35],0.6624999999999914,17.875
S2_DL_Aalpha_7  (S2_DL),node5808[39],0.6224999999999923,19.625
S2_DL_Aalpha_8  (S2_DL),node5809[32],0.6174999999999924,14.75
S2_DL_Aalpha_9  (S2_DL),node5810[33],0.5699999999999934,14.875
