Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L1_DR_Adelta_0  (L1_DR),internode901[172],0.7824999999999889,294.0
L1_DR_Adelta_1  (L1_DR),internode902[217],0.7849999999999888,398.0
L1_DR_Adelta_10  (L1_DR),node911[205],0.6299999999999921,480.0
L1_DR_Adelta_11  (L1_DR),node912[182],0.5524999999999938,408.0
L1_DR_Adelta_12  (L1_DR),internode913[164],0.7949999999999886,284.0
L1_DR_Adelta_13  (L1_DR),node914[128],0.49499999999999494,174.0
L1_DR_Adelta_14  (L1_DR),internode915[157],0.7549999999999895,244.0
L1_DR_Adelta_15  (L1_DR),internode916[186],0.7699999999999891,332.0
L1_DR_Adelta_16  (L1_DR),internode917[148],0.8149999999999882,228.0
L1_DR_Adelta_17  (L1_DR),internode918[182],0.7824999999999889,326.0
L1_DR_Adelta_18  (L1_DR),internode919[197],0.7799999999999889,330.0
L1_DR_Adelta_19  (L1_DR),internode920[191],0.7799999999999889,320.0
L1_DR_Adelta_2  (L1_DR),internode903[180],0.7849999999999888,322.0
L1_DR_Adelta_20  (L1_DR),node921[151],0.47999999999999526,194.0
L1_DR_Adelta_21  (L1_DR),node922[135],0.42999999999999633,302.0
L1_DR_Adelta_22  (L1_DR),node923[169],0.5499999999999938,326.0
L1_DR_Adelta_23  (L1_DR),node924[149],0.444999999999996,212.0
L1_DR_Adelta_24  (L1_DR),node925[168],0.45249999999999585,252.0
L1_DR_Adelta_25  (L1_DR),node926[176],0.5799999999999932,386.0
L1_DR_Adelta_26  (L1_DR),node927[140],0.587499999999993,250.0
L1_DR_Adelta_27  (L1_DR),node928[138],0.4399999999999961,232.0
L1_DR_Adelta_28  (L1_DR),internode929[145],0.7674999999999892,228.0
L1_DR_Adelta_29  (L1_DR),internode930[162],0.7724999999999891,280.0
L1_DR_Adelta_3  (L1_DR),internode904[220],0.7949999999999886,398.0
L1_DR_Adelta_30  (L1_DR),node931[166],0.8949999999999865,286.0
L1_DR_Adelta_31  (L1_DR),internode932[151],0.7474999999999896,238.0
L1_DR_Adelta_32  (L1_DR),internode933[195],0.7624999999999893,324.0
L1_DR_Adelta_33  (L1_DR),internode934[167],0.7624999999999893,284.0
L1_DR_Adelta_34  (L1_DR),internode935[162],0.7574999999999894,280.0
L1_DR_Adelta_35  (L1_DR),node936[111],0.5199999999999945,276.0
L1_DR_Adelta_36  (L1_DR),node937[175],0.46749999999999553,276.0
L1_DR_Adelta_37  (L1_DR),node938[169],0.41999999999999654,214.0
L1_DR_Adelta_38  (L1_DR),node939[159],0.4599999999999957,278.0
L1_DR_Adelta_39  (L1_DR),node940[137],0.6024999999999927,220.0
L1_DR_Adelta_4  (L1_DR),node905[185],0.9424999999999855,312.0
L1_DR_Adelta_40  (L1_DR),node941[154],0.6074999999999926,284.0
L1_DR_Adelta_41  (L1_DR),internode942[198],0.7874999999999888,398.0
L1_DR_Adelta_42  (L1_DR),internode943[186],0.7974999999999886,352.0
L1_DR_Adelta_43  (L1_DR),node944[138],0.5674999999999935,278.0
L1_DR_Adelta_44  (L1_DR),node945[148],0.869999999999987,254.0
L1_DR_Adelta_45  (L1_DR),internode946[148],0.7699999999999891,254.0
L1_DR_Adelta_46  (L1_DR),internode947[223],0.7824999999999889,424.0
L1_DR_Adelta_47  (L1_DR),internode948[205],0.7974999999999886,358.0
L1_DR_Adelta_48  (L1_DR),internode949[183],0.7874999999999888,310.0
L1_DR_Adelta_49  (L1_DR),internode950[239],0.7949999999999886,448.0
L1_DR_Adelta_5  (L1_DR),node906[179],0.4824999999999952,282.0
L1_DR_Adelta_6  (L1_DR),node907[140],0.5249999999999944,188.0
L1_DR_Adelta_7  (L1_DR),node908[120],0.46249999999999564,160.0
L1_DR_Adelta_8  (L1_DR),node909[174],0.4649999999999956,288.0
L1_DR_Adelta_9  (L1_DR),node910[156],0.48999999999999505,258.0
