Neuron Name,Location of First Spike,Time of First Spike (ms),Titration Factor
L4_DR_Abeta_0  (L4_DR),node3251[67],0.4874999999999951,13.0
L4_DR_Abeta_1  (L4_DR),node3252[73],0.5799999999999932,14.625
L4_DR_Abeta_10  (L4_DR),node3261[72],0.49999999999999484,20.125
L4_DR_Abeta_11  (L4_DR),node3262[63],0.5124999999999946,17.875
L4_DR_Abeta_12  (L4_DR),node3263[74],0.5374999999999941,22.25
L4_DR_Abeta_13  (L4_DR),node3264[69],0.5074999999999947,13.375
L4_DR_Abeta_14  (L4_DR),node3265[77],0.492499999999995,16.125
L4_DR_Abeta_15  (L4_DR),node3266[75],0.5074999999999947,16.0
L4_DR_Abeta_16  (L4_DR),node3267[119],0.49999999999999484,29.25
L4_DR_Abeta_17  (L4_DR),node3268[85],0.4974999999999949,20.5
L4_DR_Abeta_18  (L4_DR),node3269[65],0.4974999999999949,14.875
L4_DR_Abeta_19  (L4_DR),node3270[66],0.492499999999995,15.75
L4_DR_Abeta_2  (L4_DR),node3253[73],0.492499999999995,15.25
L4_DR_Abeta_20  (L4_DR),node3271[66],0.49999999999999484,16.625
L4_DR_Abeta_21  (L4_DR),node3272[68],0.5324999999999942,17.875
L4_DR_Abeta_22  (L4_DR),node3273[79],0.5024999999999948,22.5
L4_DR_Abeta_23  (L4_DR),node3274[57],0.5374999999999941,14.875
L4_DR_Abeta_24  (L4_DR),node3275[73],0.5024999999999948,21.125
L4_DR_Abeta_25  (L4_DR),node3276[57],0.5849999999999931,15.625
L4_DR_Abeta_26  (L4_DR),node3277[69],0.48999999999999505,13.5
L4_DR_Abeta_27  (L4_DR),node3278[77],0.5024999999999948,16.25
L4_DR_Abeta_28  (L4_DR),node3279[72],0.5149999999999946,15.375
L4_DR_Abeta_29  (L4_DR),node3280[74],0.7124999999999904,16.0
L4_DR_Abeta_3  (L4_DR),node3254[79],0.4974999999999949,17.5
L4_DR_Abeta_30  (L4_DR),node3281[71],0.5124999999999946,15.875
L4_DR_Abeta_31  (L4_DR),node3282[80],0.4974999999999949,19.875
L4_DR_Abeta_32  (L4_DR),node3283[77],0.5949999999999929,19.625
L4_DR_Abeta_33  (L4_DR),node3284[74],0.5024999999999948,19.0
L4_DR_Abeta_34  (L4_DR),node3285[70],0.5374999999999941,18.375
L4_DR_Abeta_35  (L4_DR),node3286[71],0.5299999999999943,19.375
L4_DR_Abeta_36  (L4_DR),node3287[64],0.6049999999999927,17.25
L4_DR_Abeta_37  (L4_DR),node3288[63],0.5774999999999932,17.5
L4_DR_Abeta_38  (L4_DR),node3289[69],0.5049999999999948,20.25
L4_DR_Abeta_39  (L4_DR),node3290[89],0.4974999999999949,18.5
L4_DR_Abeta_4  (L4_DR),node3255[82],0.4974999999999949,19.75
L4_DR_Abeta_40  (L4_DR),node3291[63],0.5349999999999941,12.1875
L4_DR_Abeta_41  (L4_DR),node3292[70],0.48499999999999516,14.5
L4_DR_Abeta_42  (L4_DR),node3293[81],0.5349999999999941,18.25
L4_DR_Abeta_43  (L4_DR),node3294[97],0.5224999999999944,25.0
L4_DR_Abeta_44  (L4_DR),node3295[64],0.4974999999999949,14.75
L4_DR_Abeta_45  (L4_DR),node3296[74],0.49499999999999494,18.25
L4_DR_Abeta_46  (L4_DR),node3297[73],0.49999999999999484,18.75
L4_DR_Abeta_47  (L4_DR),node3298[68],0.49999999999999484,17.875
L4_DR_Abeta_48  (L4_DR),node3299[70],0.5024999999999948,19.125
L4_DR_Abeta_49  (L4_DR),node3300[78],0.539999999999994,22.375
L4_DR_Abeta_5  (L4_DR),node3256[67],0.49999999999999484,15.5
L4_DR_Abeta_6  (L4_DR),node3257[78],0.5299999999999943,19.5
L4_DR_Abeta_7  (L4_DR),node3258[73],0.5249999999999944,18.5
L4_DR_Abeta_8  (L4_DR),node3259[75],0.4974999999999949,20.125
L4_DR_Abeta_9  (L4_DR),node3260[72],0.5849999999999931,19.625
